Data Line,Correctness,Loss,Predicted,Actual
394,false,0.200000,7,8,1.000000
395,false,0.200000,9,1,1.000000
396,false,0.199486,9,6,0.997425
397,false,0.170245,4,5,0.818160
398,false,0.165471,5,1,0.781169
399,false,0.100000,0,1,0.000000
400,true,0.100000,0,0,0.000000
401,true,0.038549,2,2,0.454568
402,false,0.150007,9,6,0.505995
403,true,0.000000,4,4,1.000000
404,false,0.151666,3,5,0.620015
405,false,0.177553,7,8,0.872190
406,false,0.199291,4,3,0.996440
407,false,0.100000,0,1,0.000000
408,false,0.128275,3,5,0.595079
409,false,0.200000,7,1,1.000000
410,false,0.192571,4,9,0.961617
411,false,0.177849,9,2,0.933781
412,false,0.198980,4,7,0.997061
413,true,0.000259,4,4,0.962560
414,true,0.000000,4,4,1.000000
415,false,0.175943,9,4,0.860163
416,false,0.152798,3,8,0.695014
417,false,0.161152,3,1,0.754642
418,false,0.100000,0,5,0.000000
419,false,0.165300,9,8,0.776588
420,false,0.151412,4,9,0.584027
421,true,0.045521,5,5,0.477897
422,false,0.100000,0,6,0.000000
423,false,0.092239,4,7,0.679113
424,false,0.197759,7,9,0.988667
425,false,0.199468,4,9,0.997332
426,false,0.168625,4,3,0.805164
427,false,0.199972,4,7,0.999862
428,true,0.100000,0,0,0.000000
429,false,0.200000,4,9,1.000000
430,false,0.200000,7,0,1.000000
431,false,0.100000,0,6,0.000000
432,false,0.100000,0,6,0.000000
433,false,0.126118,3,2,0.787369
434,false,0.200000,7,3,1.000000
435,false,0.160492,4,9,0.756112
436,false,0.200000,7,0,1.000000
437,false,0.171406,6,7,0.827157
438,false,0.092473,2,5,0.502779
439,true,0.002511,4,4,0.887943
440,false,0.158236,4,8,0.702924
441,false,0.135393,2,0,0.626487
442,false,0.200000,4,9,1.000000
443,false,0.147877,6,4,0.657873
444,false,0.163308,5,1,0.773581
445,true,0.030472,2,2,0.583419
446,false,0.200000,7,8,1.000000
447,false,0.188157,4,7,0.969941
448,false,0.160937,5,1,0.754390
449,false,0.200000,4,2,1.000000
450,true,0.003118,6,6,0.870943
451,false,0.197722,9,1,0.988478
452,true,0.100000,0,0,0.000000
453,false,0.200000,4,3,1.000000
454,false,0.200000,7,0,1.000000
455,false,0.167288,9,1,0.794003
456,false,0.109252,6,1,0.467032
457,false,0.199759,2,8,0.998792
458,false,0.200000,4,2,1.000000
459,false,0.192619,2,0,0.961622
460,false,0.200000,4,3,1.000000
461,false,0.198957,4,9,0.994755
462,true,0.004215,4,4,0.838249
463,false,0.200000,7,0,1.000000
464,false,0.100000,0,5,0.000000
465,false,0.183858,7,0,0.911447
466,false,0.150469,5,6,0.548403
467,false,0.166554,3,1,0.793003
468,false,0.100000,0,7,0.000000
469,false,0.125658,3,7,0.571133
470,false,0.200000,2,8,1.000000
471,false,0.100000,0,1,0.000000
472,false,0.200000,7,9,1.000000
473,false,0.145754,4,2,0.635755
474,false,0.200000,7,0,1.000000
475,false,0.134609,4,5,0.432840
476,false,0.154489,5,1,0.657695
477,false,0.147534,5,2,0.582672
478,false,0.200000,7,2,1.000000
479,false,0.200000,4,7,1.000000
480,false,0.165305,4,3,0.776633
481,false,0.100000,0,5,0.000000
482,true,0.034824,4,4,0.483905
483,true,0.000000,9,9,1.000000
484,true,0.003497,7,7,0.867769
485,false,0.200000,9,1,1.000000
486,false,0.200000,4,8,1.000000
487,false,0.100000,0,3,0.000000
488,false,0.176902,7,9,0.866758
489,true,0.041344,6,6,0.518297
490,false,0.200000,2,0,1.000000
491,false,0.168456,7,3,0.803779
492,false,0.155985,2,1,0.684128
493,false,0.120511,6,1,0.399185
494,false,0.200000,4,2,1.000000
495,false,0.176182,7,6,0.862044
496,false,0.200000,4,3,1.000000
497,false,0.200000,7,5,1.000000
498,false,0.200000,4,7,1.000000
499,false,0.100000,0,6,0.000000
500,false,0.200000,7,8,1.000000
501,false,0.200000,7,3,1.000000
502,false,0.200000,7,9,1.000000
503,false,0.196931,4,5,0.992297
504,false,0.200000,7,8,1.000000
505,false,0.188630,4,5,0.939487
506,true,0.000150,7,7,0.972577
507,false,0.153038,5,6,0.690205
508,false,0.114184,5,1,0.513936
509,false,0.150070,3,1,0.665022
510,false,0.200000,7,3,1.000000
511,false,0.168615,9,1,0.805080
512,true,0.040032,7,7,0.552607
513,false,0.198461,7,5,0.992246
514,false,0.100000,0,5,0.000000
515,false,0.172182,9,5,0.833035
516,false,0.100000,0,2,0.000000
517,true,0.043111,5,5,0.510865
518,false,0.100000,0,8,0.000000
519,false,0.200000,4,7,1.000000
520,true,0.100000,0,0,0.000000
521,false,0.100000,0,9,0.000000
522,true,0.000000,7,7,1.000000
523,false,0.107743,4,7,0.733972
524,true,0.001414,5,5,0.914052
525,false,0.200000,7,0,1.000000
526,false,0.100000,0,9,0.000000
527,false,0.200000,7,0,1.000000
528,true,0.100000,0,0,0.000000
529,false,0.100000,0,8,0.000000
530,true,0.005473,9,9,0.834576
531,false,0.200000,7,2,1.000000
532,false,0.161461,5,4,0.743303
533,false,0.200000,2,8,1.000000
534,false,0.162673,3,1,0.775088
535,false,0.134995,0,6,0.451291
536,false,0.200000,7,1,1.000000
537,false,0.058621,2,6,0.419154
538,false,0.200000,4,5,1.000000
539,false,0.131771,6,1,0.474535
540,false,0.200000,4,8,1.000000
541,false,0.199377,5,3,0.996873
542,false,0.178145,3,4,0.879532
543,true,0.100000,0,0,0.000000
544,false,0.100000,0,5,0.000000
545,false,0.168271,4,5,0.802249
546,false,0.200000,7,8,1.000000
547,false,0.183503,7,3,0.909284
548,false,0.100000,0,6,0.000000
549,false,0.100000,0,2,0.000000
550,false,0.163759,4,3,0.762288
551,false,0.100000,0,9,0.000000
552,false,0.200000,4,2,1.000000
553,false,0.200000,7,1,1.000000
554,false,0.148011,3,1,0.619122
555,false,0.100000,0,5,0.000000
556,false,0.100000,0,2,0.000000
557,false,0.100000,0,1,0.000000
558,false,0.200000,7,3,1.000000
559,false,0.085016,3,2,0.514253
560,false,0.200000,7,8,1.000000
561,false,0.183617,9,7,0.958168
562,false,0.200000,7,3,1.000000
563,true,0.000000,7,7,0.999997
564,false,0.200000,4,2,1.000000
565,false,0.158626,1,4,0.727791
566,false,0.175207,9,6,0.855014
567,false,0.100000,0,9,0.000000
568,false,0.100000,0,7,0.000000
569,false,0.161922,4,2,0.744148
570,false,0.136373,5,4,0.447316
571,false,0.100000,0,2,0.000000
572,false,0.200000,7,8,1.000000
573,false,0.100000,0,1,0.000000
574,false,0.168150,6,1,0.842136
575,false,0.199963,4,3,0.999815
576,false,0.175110,9,8,0.854327
577,false,0.198026,3,4,0.990056
578,false,0.200000,4,0,1.000000
579,false,0.100000,0,6,0.000000
580,true,0.050334,5,5,0.422219
581,false,0.100000,0,9,0.000000
582,false,0.199388,7,3,0.996930
583,false,0.200000,2,0,1.000000
584,false,0.152324,6,9,0.690503
585,false,0.093569,5,2,0.388680
586,true,0.000000,4,4,1.000000
587,false,0.094217,4,7,0.686356
588,false,0.130771,2,1,0.434002
589,true,0.000000,2,2,1.000000
590,true,0.000014,9,9,0.991727
591,false,0.054841,8,4,0.393483
592,false,0.100000,0,2,0.000000
593,false,0.126528,4,6,0.795387
594,false,0.155100,7,1,0.659695
595,false,0.200000,7,8,1.000000
596,false,0.200000,7,9,1.000000
597,true,0.100000,0,0,0.000000
598,false,0.178384,9,6,0.876721
599,false,0.200000,2,6,1.000000
600,false,0.100000,0,7,0.000000
601,true,0.000000,9,9,1.000000
602,false,0.190393,2,9,0.975686
603,false,0.200000,7,8,1.000000
604,true,0.100000,0,0,0.000000
605,false,0.167198,3,1,0.808575
606,false,0.151000,0,4,0.662715
607,false,0.115982,3,4,0.709549
608,false,0.100000,0,6,0.000000
609,false,0.118125,4,7,0.768522
610,false,0.177271,6,1,0.883788
611,false,0.168696,7,5,0.805744
612,true,0.000000,7,7,1.000000
613,true,0.100000,0,0,0.000000
614,false,0.200000,7,3,1.000000
615,false,0.073927,8,5,0.547647
616,false,0.100000,0,8,0.000000
617,false,0.060755,7,4,0.551157
618,true,0.000000,7,7,1.000000
619,false,0.100000,0,1,0.000000
620,false,0.100000,0,2,0.000000
621,false,0.100000,0,5,0.000000
622,false,0.200000,4,9,1.000000
623,false,0.200000,4,5,1.000000
624,false,0.200000,9,6,1.000000
625,false,0.200000,2,7,1.000000
626,false,0.100000,0,5,0.000000
627,false,0.100000,0,9,0.000000
628,false,0.100000,0,8,0.000000
629,false,0.128275,7,8,0.403601
630,false,0.166223,4,3,0.784805
631,false,0.200000,7,6,1.000000
632,true,0.033083,9,9,0.592851
633,false,0.200000,4,7,1.000000
634,true,0.100000,0,0,0.000000
635,false,0.200000,2,7,1.000000
636,false,0.199803,9,5,0.999015
637,true,0.000000,7,7,1.000000
638,false,0.100000,0,1,0.000000
639,false,0.100000,0,1,0.000000
640,true,0.100000,0,0,0.000000
641,false,0.200000,4,7,1.000000
642,true,0.006980,9,9,0.813178
643,false,0.100000,0,2,0.000000
644,false,0.100000,0,3,0.000000
645,false,0.100000,0,7,0.000000
646,false,0.200000,4,3,1.000000
647,false,0.200000,7,2,1.000000
648,false,0.136766,0,4,0.499675
649,false,0.200000,4,1,1.000000
650,false,0.100000,0,6,0.000000
651,false,0.073914,7,2,0.607921
652,false,0.100000,0,7,0.000000
653,false,0.100000,0,5,0.000000
654,false,0.200000,9,5,1.000000
655,false,0.073093,4,7,0.604539
656,false,0.200000,9,4,1.000000
657,true,0.100000,0,0,0.000000
658,false,0.200000,7,2,1.000000
659,false,0.137176,0,6,0.469849
660,false,0.100000,0,3,0.000000
661,false,0.100000,0,6,0.000000
662,false,0.100000,0,4,0.000000
663,true,0.100000,0,0,0.000000
664,false,0.144964,5,4,0.491299
665,false,0.100000,0,2,0.000000
666,false,0.179913,9,6,0.886736
667,false,0.200000,4,0,1.000000
668,false,0.186959,9,0,0.929877
669,false,0.199930,2,0,0.999650
670,true,0.100000,0,0,0.000000
671,false,0.200000,7,3,1.000000
672,false,0.170140,9,1,0.817331
673,false,0.100000,0,6,0.000000
674,false,0.200000,7,2,1.000000
675,false,0.100000,0,2,0.000000
676,false,0.200000,7,3,1.000000
677,false,0.184759,9,1,0.916887
678,true,0.002608,4,4,0.885811
679,false,0.100000,0,1,0.000000
680,false,0.100000,0,5,0.000000
681,false,0.100000,0,4,0.000000
682,false,0.200000,9,6,1.000000
683,false,0.200000,7,4,1.000000
684,true,0.000000,7,7,1.000000
685,false,0.100000,0,2,0.000000
686,false,0.173909,9,8,0.845754
687,true,0.022896,7,7,0.661649
688,false,0.200000,7,9,1.000000
689,false,0.200000,4,2,1.000000
690,true,0.100000,0,0,0.000000
691,false,0.100000,0,5,0.000000
692,false,0.167757,9,1,0.797969
693,true,0.032428,4,4,0.549061
694,false,0.200000,7,2,1.000000
695,false,0.100000,0,8,0.000000
696,false,0.100000,0,3,0.000000
697,false,0.184863,4,2,0.917963
698,true,0.000000,4,4,1.000000
699,false,0.177080,9,1,0.867968
700,false,0.100000,0,5,0.000000
701,true,0.000000,4,4,1.000000
702,false,0.100000,0,6,0.000000
703,false,0.200000,2,0,1.000000
704,false,0.100000,0,7,0.000000
705,false,0.200000,4,9,1.000000
706,false,0.166039,9,8,0.783186
707,true,0.013674,4,4,0.738522
708,false,0.100000,0,9,0.000000
709,false,0.100000,0,8,0.000000
710,true,0.100000,0,0,0.000000
711,false,0.100000,0,1,0.000000
712,false,0.155734,6,1,0.856722
713,true,0.100000,0,0,0.000000
714,false,0.100000,0,2,0.000000
715,false,0.200000,9,2,1.000000
716,false,0.200000,4,3,1.000000
717,false,0.200000,7,2,1.000000
718,false,0.100000,0,4,0.000000
719,false,0.162272,3,4,0.766493
720,false,0.100000,0,5,0.000000
721,false,0.100000,0,8,0.000000
722,false,0.100000,0,6,0.000000
723,false,0.150855,4,5,0.776856
724,false,0.100000,0,7,0.000000
725,false,0.151527,4,7,0.870421
726,false,0.185090,9,8,0.918866
727,false,0.200000,7,8,1.000000
728,false,0.200000,7,9,1.000000
729,false,0.100000,0,7,0.000000
730,false,0.100000,0,4,0.000000
731,false,0.100000,0,7,0.000000
732,false,0.100000,0,3,0.000000
733,false,0.100000,0,2,0.000000
734,true,0.100000,0,0,0.000000
735,false,0.100000,0,8,0.000000
736,false,0.200000,9,6,1.000000
737,false,0.173920,5,8,0.845831
738,false,0.100000,0,6,0.000000
739,false,0.200000,9,1,1.000000
740,false,0.100000,0,6,0.000000
741,false,0.100000,0,8,0.000000
742,false,0.100000,0,9,0.000000
743,false,0.068184,6,4,0.583885
744,true,0.100000,0,0,0.000000
745,false,0.200000,4,9,1.000000
746,true,0.100000,0,0,0.000000
747,false,0.100000,0,4,0.000000
748,false,0.200000,7,1,1.000000
749,false,0.155027,4,5,0.658542
750,false,0.100000,0,4,0.000000
751,false,0.200000,4,7,1.000000
752,false,0.100000,0,5,0.000000
753,false,0.197032,4,3,0.984933
754,false,0.100000,0,7,0.000000
755,false,0.100000,0,4,0.000000
756,false,0.100000,0,9,0.000000
757,false,0.100000,0,8,0.000000
758,false,0.100000,0,5,0.000000
759,false,0.100000,0,8,0.000000
760,false,0.100000,0,6,0.000000
761,false,0.100000,0,3,0.000000
762,false,0.100000,0,8,0.000000
763,false,0.151048,4,6,0.573661
764,false,0.200000,7,9,1.000000
765,false,0.190987,4,9,0.952697
766,false,0.100000,0,1,0.000000
767,false,0.100000,0,8,0.000000
768,false,0.200000,7,3,1.000000
769,false,0.199762,4,5,0.998807
770,false,0.100000,0,8,0.000000
771,false,0.164527,7,6,0.769511
772,false,0.200000,4,5,1.000000
773,false,0.200000,7,9,1.000000
774,true,0.022913,7,7,0.661528
775,false,0.100000,0,2,0.000000
