Data Line,Correctness,Loss,Predicted,Actual
66,false,0.149299,6,5,0.525928
67,true,0.050247,6,6,0.422326
68,false,0.148346,0,1,0.675065
69,false,0.085080,6,0,0.511184
70,false,0.108627,6,0,0.452856
71,false,0.117502,6,1,0.568008
72,false,0.133021,6,7,0.502430
73,false,0.125198,6,1,0.505375
74,false,0.086689,0,6,0.553029
75,false,0.159778,0,3,0.856446
76,false,0.092759,9,0,0.482628
77,false,0.125058,3,2,0.388882
78,false,0.133037,0,1,0.459915
79,false,0.116626,6,1,0.422381
80,false,0.135967,6,7,0.436877
81,false,0.104694,0,9,0.478133
82,false,0.083829,9,0,0.420363
83,false,0.135507,0,2,0.458220
84,true,0.034115,6,6,0.545530
85,false,0.080710,8,7,0.282255
86,false,0.133728,6,8,0.561762
87,false,0.100964,8,3,0.396963
88,false,0.058363,6,9,0.437975
89,true,0.013003,0,0,0.718526
90,false,0.136630,0,4,0.522050
91,true,0.055847,6,6,0.389948
92,false,0.124930,6,7,0.380172
93,false,0.158820,7,4,0.739818
94,true,0.032358,6,6,0.527748
95,false,0.148669,6,8,0.600209
96,false,0.114661,6,0,0.441565
97,false,0.123071,1,7,0.413845
98,false,0.151406,6,8,0.681412
99,false,0.123202,0,3,0.560979
100,false,0.072714,6,1,0.504990
101,false,0.147764,6,5,0.598482
102,false,0.152657,9,7,0.625170
103,false,0.111633,6,1,0.578568
104,false,0.132553,6,7,0.487454
105,true,0.032875,1,1,0.491484
106,false,0.131212,6,1,0.436275
107,true,0.042854,6,6,0.472077
108,false,0.130224,6,3,0.656406
109,false,0.052921,6,0,0.456623
110,false,0.145526,0,2,0.567260
111,false,0.152507,0,9,0.685609
112,false,0.142562,6,3,0.571716
113,false,0.094518,6,1,0.323058
114,false,0.119336,6,1,0.518086
115,false,0.081917,6,0,0.560103
116,false,0.149150,6,4,0.541779
117,false,0.083588,6,9,0.457539
118,false,0.136505,0,2,0.519526
119,true,0.057215,0,0,0.374426
120,false,0.142541,6,0,0.515492
121,false,0.129623,6,2,0.469608
122,true,0.021153,0,0,0.622621
123,false,0.130458,6,2,0.475868
124,false,0.124612,6,7,0.291901
125,false,0.147485,0,1,0.668305
126,false,0.138019,6,8,0.566882
127,true,0.061919,6,6,0.357998
128,false,0.148046,0,4,0.619265
129,false,0.097271,6,1,0.395496
130,true,0.035229,6,6,0.520746
131,false,0.109065,0,3,0.463855
132,false,0.159003,9,4,0.715743
133,false,0.127458,6,5,0.388301
134,false,0.153086,6,9,0.752544
135,false,0.098731,0,1,0.262432
136,false,0.107815,6,3,0.481581
137,false,0.137655,0,3,0.732192
138,false,0.131098,6,8,0.441941
139,false,0.133641,0,5,0.462446
140,false,0.142227,6,4,0.497286
141,false,0.166827,0,7,0.806358
142,false,0.137485,0,7,0.435788
143,false,0.154470,9,4,0.661767
144,false,0.128236,6,2,0.434401
145,false,0.076296,3,8,0.489406
146,false,0.150239,6,5,0.537660
147,false,0.156156,6,8,0.735771
148,true,0.046139,6,6,0.444147
149,false,0.148374,6,7,0.664258
150,false,0.122742,8,3,0.730542
151,false,0.128076,6,4,0.435220
152,false,0.088625,9,6,0.494263
153,false,0.146489,0,1,0.657472
154,false,0.109705,6,9,0.700271
155,false,0.087184,6,9,0.433441
156,false,0.070877,0,6,0.384615
157,false,0.088692,9,0,0.443160
158,false,0.115816,0,3,0.524576
159,false,0.140906,0,7,0.533078
160,false,0.137646,6,2,0.478127
161,true,0.057244,8,8,0.336167
162,false,0.135631,0,2,0.485903
163,false,0.175848,0,9,0.867455
164,false,0.132837,6,4,0.394583
165,false,0.129514,0,4,0.464228
166,true,0.040390,6,6,0.491582
167,false,0.141098,6,4,0.580536
168,false,0.077735,6,9,0.610384
169,false,0.140394,6,7,0.595192
170,false,0.104103,9,0,0.476763
171,false,0.176966,0,9,0.886529
172,false,0.128264,6,2,0.346188
173,false,0.089826,6,9,0.614629
174,false,0.144063,6,5,0.633803
175,true,0.054271,1,1,0.340780
176,false,0.143038,6,5,0.630359
177,false,0.156064,0,9,0.774131
178,false,0.112738,0,1,0.340763
179,false,0.145564,6,2,0.625886
180,false,0.157052,6,3,0.736621
181,false,0.126011,6,2,0.401678
182,false,0.134459,6,3,0.430409
183,false,0.141259,0,5,0.595998
184,false,0.100677,6,9,0.690086
185,false,0.081871,6,1,0.485071
186,false,0.137029,1,7,0.529231
187,true,0.035230,6,6,0.517887
188,false,0.134913,0,2,0.429256
189,false,0.134279,9,8,0.423690
190,false,0.132838,6,2,0.464562
191,false,0.125777,6,2,0.351360
192,false,0.154397,6,5,0.657101
193,false,0.103756,6,0,0.483501
194,false,0.118246,0,7,0.463386
195,false,0.144938,5,4,0.575457
196,false,0.135743,0,9,0.571030
197,false,0.149591,9,7,0.503419
198,false,0.132048,6,8,0.501943
199,true,0.058533,3,3,0.329640
200,false,0.125311,6,2,0.347015
201,false,0.134728,6,1,0.712576
202,false,0.137540,0,1,0.505839
203,false,0.143421,6,8,0.631423
204,false,0.130033,6,3,0.490677
205,true,0.014863,6,6,0.662818
206,false,0.122000,6,1,0.531416
207,false,0.145555,6,0,0.584742
208,false,0.084937,6,3,0.391149
209,false,0.105026,6,1,0.445305
210,true,0.022416,0,0,0.598960
211,false,0.080772,6,0,0.400872
212,false,0.102633,6,1,0.527996
213,false,0.127521,6,7,0.353041
214,false,0.127572,6,2,0.394844
215,false,0.132708,0,7,0.481540
216,false,0.070218,1,3,0.301441
217,true,0.020789,0,0,0.649196
218,false,0.149973,9,4,0.638173
219,true,0.030381,6,6,0.548366
220,false,0.149158,6,5,0.537533
221,false,0.130122,1,2,0.423913
222,true,0.051493,6,6,0.419752
223,false,0.092112,6,4,0.506656
224,false,0.148894,6,7,0.528949
225,false,0.092358,6,1,0.573440
226,false,0.130024,6,8,0.465032
227,false,0.169734,0,9,0.826144
228,false,0.122528,6,9,0.714430
229,false,0.185654,9,3,0.922220
230,true,0.035383,0,0,0.512429
231,false,0.139166,6,7,0.490029
232,false,0.119447,6,1,0.327893
233,false,0.147688,9,0,0.562338
234,false,0.140462,6,2,0.596826
235,true,0.014268,0,0,0.683767
236,true,0.059639,3,3,0.304322
237,false,0.146872,6,5,0.620168
238,false,0.170465,9,4,0.832968
239,true,0.047898,6,6,0.438593
240,false,0.156330,6,5,0.738175
241,false,0.123751,6,8,0.495120
242,true,0.041099,6,6,0.472448
243,false,0.067922,1,3,0.284026
244,false,0.135006,5,7,0.425039
245,false,0.137107,6,5,0.494332
246,false,0.152061,6,8,0.710366
247,false,0.068415,3,0,0.325868
248,false,0.117697,6,9,0.737702
249,false,0.078043,6,1,0.318060
250,true,0.007269,0,0,0.777538
251,false,0.083892,6,3,0.299366
252,false,0.081657,6,1,0.379047
253,false,0.137909,0,2,0.524774
254,false,0.145823,6,2,0.626871
255,false,0.158027,0,3,0.778970
256,false,0.115013,6,3,0.581279
257,true,0.038856,6,6,0.483357
258,false,0.138317,9,4,0.472552
259,false,0.128228,6,7,0.542196
260,false,0.151725,9,5,0.610465
261,true,0.046544,0,0,0.423468
262,false,0.069518,9,6,0.367144
263,false,0.134112,6,2,0.417539
264,false,0.130503,6,7,0.471013
265,false,0.134574,3,9,0.493011
266,false,0.151336,6,8,0.698580
267,false,0.129820,3,5,0.393156
268,false,0.108217,0,9,0.413452
269,false,0.132384,6,2,0.454086
270,false,0.154647,0,1,0.714800
271,false,0.144059,0,1,0.611359
272,false,0.138060,9,4,0.498674
273,false,0.138900,6,4,0.443956
274,false,0.168754,6,5,0.820841
275,true,0.047108,6,6,0.469842
276,false,0.151734,9,4,0.625475
277,false,0.086844,6,1,0.264945
278,false,0.123729,6,2,0.360327
279,false,0.124299,6,5,0.326820
280,false,0.094048,1,3,0.358112
281,false,0.126785,6,9,0.671712
282,false,0.071735,0,3,0.353251
283,false,0.132921,6,9,0.474279
284,false,0.059201,6,0,0.379076
285,false,0.199887,8,5,0.999437
286,false,0.113183,6,9,0.481858
287,false,0.056886,0,6,0.464780
288,false,0.161286,6,5,0.762500
289,false,0.107907,3,7,0.349849
290,false,0.141864,9,4,0.570239
291,false,0.128420,0,1,0.379047
292,false,0.069169,1,3,0.326173
293,false,0.135543,6,4,0.426131
294,false,0.107556,6,0,0.500846
295,false,0.111896,6,4,0.483281
296,false,0.142555,6,8,0.625310
297,false,0.111000,6,0,0.551567
298,false,0.137734,9,4,0.534528
299,false,0.078298,8,3,0.498735
300,true,0.031480,6,6,0.547740
301,false,0.137540,6,8,0.569084
302,false,0.130066,6,7,0.365765
303,false,0.067276,9,6,0.322711
304,false,0.138515,6,0,0.500755
305,false,0.135703,0,9,0.462277
306,false,0.141976,6,7,0.557630
307,false,0.145268,6,5,0.618824
308,false,0.140859,6,7,0.557526
309,false,0.126096,6,2,0.362810
310,false,0.149042,0,1,0.658696
311,true,0.058154,1,1,0.324956
312,false,0.089482,9,6,0.394161
313,false,0.135548,0,8,0.480683
314,false,0.101666,6,9,0.689311
315,false,0.159604,0,4,0.744677
316,false,0.109676,6,1,0.417293
317,false,0.160106,8,5,0.758782
318,false,0.133466,6,2,0.438052
319,false,0.131133,6,2,0.498674
320,true,0.030341,9,9,0.610472
321,true,0.058908,0,0,0.376058
322,false,0.099503,6,3,0.341038
323,true,0.030551,9,9,0.573247
324,false,0.082652,0,6,0.582042
325,false,0.155731,6,7,0.732884
326,false,0.145332,0,2,0.603025
327,false,0.065225,6,0,0.388830
328,false,0.075747,1,3,0.334517
329,false,0.135315,0,5,0.420752
330,false,0.133582,6,4,0.429835
331,true,0.041629,3,3,0.460507
332,false,0.081410,0,6,0.549382
333,false,0.138831,8,5,0.445370
334,false,0.112808,0,8,0.493088
335,false,0.144456,0,9,0.621704
336,false,0.152678,9,5,0.621321
337,false,0.140864,9,4,0.447423
338,false,0.086229,5,7,0.455112
339,false,0.139255,9,4,0.532131
340,false,0.140152,0,2,0.538492
341,false,0.152832,0,7,0.683890
342,true,0.065727,3,3,0.272413
343,false,0.176503,0,4,0.871334
344,false,0.119102,6,8,0.331693
345,false,0.173897,0,9,0.870800
346,false,0.089080,6,1,0.536651
347,false,0.122453,1,9,0.331587
348,false,0.137710,6,2,0.455820
349,false,0.136422,6,8,0.559963
350,true,0.023062,7,7,0.602796
351,false,0.172301,0,9,0.856198
352,false,0.107198,6,1,0.579135
353,false,0.121519,1,8,0.301065
354,false,0.153260,0,7,0.700833
355,false,0.187675,0,4,0.934112
356,false,0.110018,6,1,0.499575
357,false,0.163779,0,3,0.873233
358,false,0.093967,6,1,0.462476
359,false,0.058418,6,1,0.363271
360,false,0.119761,6,0,0.657727
361,false,0.141123,0,2,0.539243
362,true,0.062358,3,3,0.307436
363,true,0.056007,9,9,0.397455
364,false,0.145347,9,4,0.550756
365,false,0.080164,6,9,0.489369
366,false,0.135743,6,2,0.549776
367,false,0.097925,6,1,0.464973
368,false,0.075873,9,6,0.450115
369,false,0.124843,6,8,0.438158
370,false,0.148714,9,4,0.645043
371,false,0.124632,6,7,0.374336
372,false,0.125248,5,7,0.516805
373,false,0.164249,5,4,0.770434
374,false,0.128707,6,4,0.474148
375,false,0.136846,0,9,0.664579
376,false,0.137243,0,2,0.451308
377,false,0.166607,8,5,0.797353
378,false,0.131868,5,7,0.454546
379,false,0.149728,0,2,0.669482
380,false,0.149905,6,4,0.736469
381,false,0.125822,0,4,0.360400
382,false,0.125144,6,2,0.384772
383,false,0.082220,6,1,0.518204
384,false,0.121496,0,9,0.474147
385,false,0.148917,6,7,0.656308
386,false,0.126867,6,2,0.443774
387,false,0.123827,3,8,0.338006
388,false,0.105179,3,7,0.352581
389,false,0.060604,1,6,0.383577
390,false,0.101882,6,9,0.709290
391,false,0.139974,6,2,0.597499
392,false,0.138098,6,2,0.549519
393,true,0.041852,3,3,0.442334
394,false,0.144930,6,8,0.634758
395,false,0.059015,6,1,0.385317
396,false,0.070661,0,6,0.345710
397,false,0.145226,6,5,0.615221
398,false,0.128262,6,1,0.511268
399,false,0.101188,6,1,0.465570
400,false,0.121247,6,0,0.454718
401,false,0.149638,0,2,0.659784
402,false,0.101234,0,6,0.510241
403,false,0.149806,9,4,0.676878
404,false,0.169412,9,5,0.825582
405,true,0.057263,8,8,0.353476
406,true,0.035301,3,3,0.502860
407,false,0.072750,3,1,0.305646
408,false,0.169215,9,5,0.856602
409,false,0.064454,6,1,0.321242
410,false,0.084689,6,9,0.650087
411,false,0.127475,3,2,0.437066
412,false,0.133926,6,7,0.521425
413,false,0.142174,8,4,0.606116
414,false,0.149050,6,4,0.621705
415,false,0.146939,0,4,0.646272
416,false,0.146517,6,8,0.530120
417,false,0.062398,6,1,0.407213
418,false,0.124586,3,5,0.367399
419,false,0.110093,1,8,0.367641
420,false,0.074402,6,9,0.605761
421,false,0.133344,0,5,0.368643
422,false,0.084157,0,6,0.552757
423,false,0.127314,6,7,0.374559
424,false,0.052605,6,9,0.496937
425,false,0.130223,8,9,0.436628
426,false,0.124731,6,3,0.584718
427,false,0.131316,6,7,0.471601
428,false,0.123728,6,0,0.514145
429,false,0.146022,0,9,0.640960
430,true,0.022863,0,0,0.618003
431,false,0.059420,9,6,0.511024
432,false,0.070378,0,6,0.422350
433,false,0.142491,6,2,0.606699
434,false,0.069833,1,3,0.353924
435,false,0.134740,0,9,0.681742
436,true,0.013315,0,0,0.701746
437,false,0.138179,9,7,0.636126
438,false,0.129365,6,5,0.400809
439,false,0.126187,0,4,0.343020
440,false,0.130268,6,8,0.441366
441,true,0.042049,0,0,0.437605
442,false,0.127228,6,9,0.384684
443,false,0.142192,6,4,0.572644
444,false,0.124617,6,1,0.656911
445,false,0.124100,3,2,0.318432
446,false,0.147964,6,8,0.666293
447,false,0.149541,0,7,0.684570
448,false,0.113255,6,1,0.473016
449,false,0.124630,1,2,0.292941
450,false,0.129110,0,6,0.777535
451,false,0.107602,6,1,0.441652
452,true,0.009581,0,0,0.732408
453,false,0.147351,0,3,0.725760
454,false,0.166205,9,0,0.856463
455,false,0.090624,6,1,0.431660
456,false,0.066037,6,1,0.324089
457,false,0.142360,6,8,0.595538
458,false,0.133711,6,2,0.516549
459,false,0.053905,6,0,0.466930
460,true,0.053903,3,3,0.363947
461,false,0.128474,0,9,0.705353
462,false,0.144322,0,4,0.618168
463,false,0.151509,6,0,0.736696
464,false,0.138487,6,5,0.542956
465,true,0.014711,0,0,0.722698
466,false,0.072144,0,6,0.423595
467,false,0.089769,6,1,0.493770
468,false,0.121886,5,7,0.413508
469,false,0.140180,6,7,0.596429
470,false,0.150213,9,8,0.534478
471,false,0.133755,3,1,0.453556
472,false,0.128156,1,9,0.373085
473,false,0.131287,8,2,0.428443
474,false,0.111877,9,0,0.642145
475,false,0.135533,6,5,0.428901
476,false,0.155878,6,1,0.722951
477,false,0.138412,6,2,0.525405
478,false,0.127472,6,2,0.350568
479,false,0.134655,6,7,0.491076
480,true,0.048457,3,3,0.426789
481,false,0.134588,0,5,0.483969
482,false,0.126980,0,4,0.427163
483,true,0.057634,9,9,0.360225
484,false,0.125727,9,7,0.317510
485,false,0.096175,6,1,0.577168
486,false,0.149360,6,8,0.547714
487,true,0.009598,3,3,0.722543
488,true,0.021511,9,9,0.662856
489,false,0.133677,8,6,0.437802
490,false,0.145773,9,0,0.700559
491,true,0.045253,3,3,0.435401
492,true,0.046032,1,1,0.411649
493,false,0.110759,6,1,0.468513
494,false,0.132154,6,2,0.392153
495,false,0.148858,0,6,0.755924
496,false,0.120907,0,3,0.549672
497,false,0.127191,6,5,0.326695
498,false,0.125826,5,7,0.313889
499,true,0.039020,6,6,0.432039
500,false,0.131012,6,8,0.471545
501,false,0.082806,6,3,0.357463
502,true,0.050458,9,9,0.467769
503,false,0.161087,0,5,0.774709
504,false,0.126721,6,8,0.364556
505,false,0.121492,8,5,0.288248
506,false,0.143462,1,7,0.722817
507,false,0.102888,0,6,0.618760
508,false,0.142791,6,1,0.704753
509,false,0.121819,6,1,0.465464
510,false,0.145112,6,3,0.723439
511,false,0.120248,6,1,0.373856
512,false,0.146833,6,7,0.661035
513,false,0.166240,8,5,0.802595
514,false,0.135605,6,5,0.500969
515,false,0.125337,6,5,0.399574
516,false,0.138722,6,2,0.552960
517,false,0.135894,6,5,0.533045
518,false,0.136871,6,8,0.497448
519,false,0.124663,1,7,0.315506
520,false,0.109142,9,0,0.429845
521,false,0.141809,0,9,0.569145
522,false,0.155583,0,7,0.698888
523,true,0.020679,7,7,0.614446
524,false,0.123900,1,5,0.294858
525,true,0.019405,0,0,0.644343
526,false,0.126840,6,9,0.367005
527,true,0.006762,0,0,0.791623
528,false,0.101621,6,0,0.511647
529,false,0.113033,0,8,0.363881
530,false,0.072409,6,9,0.596034
531,false,0.133634,5,2,0.408165
532,false,0.142479,0,4,0.566996
533,true,0.043563,8,8,0.458368
534,false,0.073440,6,1,0.424558
535,false,0.100926,0,6,0.611178
536,true,0.057672,1,1,0.341361
537,false,0.100083,9,6,0.536327
538,false,0.136881,6,5,0.524500
539,false,0.128536,0,1,0.369095
540,false,0.141642,6,8,0.568348
541,false,0.139544,8,3,0.531750
542,false,0.133527,0,4,0.481909
543,false,0.072749,6,0,0.491591
544,false,0.126577,6,5,0.321250
545,true,0.015960,5,5,0.671754
546,false,0.133449,6,8,0.505623
547,true,0.061617,3,3,0.306643
548,false,0.081699,0,6,0.554052
549,false,0.128598,1,2,0.462558
550,false,0.150465,9,3,0.619624
551,false,0.144638,0,9,0.738946
552,false,0.153319,1,2,0.702203
553,false,0.068595,3,1,0.336029
554,false,0.094241,6,1,0.522087
555,false,0.134741,0,5,0.398687
556,false,0.125134,6,2,0.351412
557,true,0.048357,1,1,0.377273
558,false,0.164946,9,3,0.790262
559,false,0.132883,6,2,0.505599
560,false,0.122281,6,8,0.293830
561,false,0.082214,5,7,0.449984
562,false,0.149279,9,3,0.654656
563,false,0.127014,6,7,0.356697
564,false,0.122889,6,2,0.336861
565,false,0.136247,6,4,0.518537
566,true,0.054658,6,6,0.403184
567,false,0.168016,0,9,0.814270
568,false,0.141555,0,7,0.588110
569,false,0.127581,6,2,0.441107
570,false,0.149871,0,4,0.667110
571,false,0.124108,1,2,0.284018
572,false,0.135417,6,8,0.522937
573,false,0.104087,3,1,0.329664
574,false,0.061497,6,1,0.425579
575,false,0.110638,6,3,0.413236
576,false,0.131627,6,8,0.420851
577,false,0.133325,8,4,0.355260
578,true,0.019108,0,0,0.626556
579,false,0.071155,9,6,0.382935
580,false,0.152347,9,5,0.619020
581,false,0.117932,0,9,0.677048
582,false,0.126413,0,3,0.527152
583,false,0.116187,9,0,0.489641
584,false,0.120846,6,9,0.737946
585,false,0.149771,9,2,0.602929
586,false,0.123238,3,4,0.445003
587,false,0.103470,0,7,0.482629
588,false,0.078327,6,1,0.451048
589,false,0.124954,3,2,0.376072
590,false,0.117209,6,9,0.536352
591,false,0.133337,6,4,0.570338
592,false,0.124452,0,2,0.265791
593,false,0.144877,3,6,0.621695
594,false,0.094521,6,1,0.308430
595,false,0.103492,3,8,0.261568
596,false,0.134704,6,9,0.755525
597,true,0.006376,0,0,0.810565
598,true,0.044197,6,6,0.446437
599,false,0.112386,0,6,0.641959
600,false,0.141658,6,7,0.577925
601,false,0.125776,1,9,0.335674
602,false,0.076660,3,9,0.306489
603,false,0.098997,3,8,0.316754
604,true,0.016497,0,0,0.692711
605,false,0.082589,6,1,0.451305
606,false,0.139705,6,4,0.675908
607,false,0.122306,8,4,0.321813
608,true,0.025011,6,6,0.565789
609,false,0.147466,3,7,0.642554
610,false,0.128815,0,1,0.460537
611,false,0.156803,0,5,0.737524
612,false,0.124604,6,7,0.374585
613,false,0.083149,6,0,0.526644
614,false,0.130652,9,3,0.444397
615,false,0.126423,1,5,0.361723
616,false,0.143124,6,8,0.555048
617,false,0.131498,0,4,0.464393
618,false,0.152196,0,7,0.694480
619,false,0.121188,6,1,0.596828
620,false,0.131010,6,2,0.475865
621,false,0.138799,0,5,0.546823
622,false,0.146664,6,9,0.582262
623,false,0.126494,8,5,0.343308
624,false,0.055793,0,6,0.387132
625,false,0.132096,1,7,0.498940
626,false,0.150617,9,5,0.610389
627,false,0.125720,6,9,0.636187
628,false,0.137990,6,8,0.567331
629,false,0.096015,3,8,0.459360
630,false,0.144952,0,3,0.525670
631,true,0.036869,6,6,0.513542
632,false,0.056600,6,9,0.525137
633,false,0.193876,9,7,0.979952
634,true,0.002137,0,0,0.879765
635,false,0.123326,8,7,0.294044
636,false,0.138032,6,5,0.560711
637,false,0.065788,6,7,0.319640
638,false,0.090126,6,1,0.512047
639,false,0.090810,6,1,0.507165
640,false,0.136951,6,0,0.596619
641,false,0.192461,9,7,0.961175
642,false,0.148120,6,9,0.723560
643,false,0.123922,6,2,0.336079
644,false,0.073647,0,3,0.372157
645,false,0.126896,0,7,0.384358
646,false,0.126979,0,3,0.310438
647,false,0.131666,6,2,0.500314
648,false,0.143089,9,4,0.488863
649,false,0.156507,0,1,0.723880
650,false,0.056577,0,6,0.463714
651,false,0.122949,1,2,0.322465
652,false,0.146487,0,7,0.616961
653,false,0.123309,1,5,0.314663
654,true,0.018774,5,5,0.652742
655,false,0.112136,1,7,0.329815
656,false,0.148410,0,4,0.654982
657,false,0.070629,6,0,0.464000
658,false,0.138938,6,2,0.578886
659,false,0.093964,3,6,0.314320
660,false,0.108171,6,3,0.584729
661,true,0.046057,6,6,0.416521
662,false,0.134235,6,4,0.569779
663,false,0.137590,6,0,0.569691
664,false,0.092631,3,4,0.391887
665,false,0.127539,6,2,0.351631
666,true,0.014423,6,6,0.679099
667,false,0.059472,9,0,0.406506
668,true,0.062395,0,0,0.307944
669,true,0.056648,0,0,0.356880
670,false,0.128774,6,0,0.500270
671,false,0.098751,1,3,0.519121
672,false,0.076206,8,1,0.234413
673,true,0.045357,6,6,0.470430
674,false,0.129047,6,2,0.435710
675,false,0.139433,0,2,0.572992
676,false,0.069693,8,3,0.292363
677,false,0.126840,0,1,0.394564
678,false,0.131325,9,4,0.462651
679,true,0.057506,1,1,0.334180
680,false,0.126035,0,5,0.342314
681,false,0.145629,0,4,0.612548
682,false,0.065045,9,6,0.380203
683,false,0.141215,5,4,0.588907
684,false,0.056650,5,7,0.466456
685,false,0.124887,1,2,0.310099
686,false,0.140427,6,8,0.533616
687,false,0.128922,3,7,0.412850
688,true,0.021655,9,9,0.614578
689,false,0.139486,8,2,0.538330
690,false,0.109890,9,0,0.557577
691,false,0.175942,0,5,0.870123
692,true,0.048656,1,1,0.384003
693,false,0.155259,3,4,0.725625
694,false,0.132407,6,2,0.505660
695,true,0.003578,8,8,0.847508
696,false,0.064395,1,3,0.320969
697,false,0.128586,1,2,0.401922
698,false,0.133433,9,4,0.510792
699,false,0.121085,0,1,0.366184
700,false,0.174751,0,5,0.861607
701,false,0.136193,9,4,0.433648
702,false,0.067159,0,6,0.393941
703,false,0.095594,6,0,0.570566
704,false,0.116471,5,7,0.608324
705,false,0.122790,6,9,0.388208
706,false,0.133953,6,8,0.491830
707,false,0.092661,3,4,0.404151
708,false,0.149864,6,9,0.766693
709,true,0.013824,8,8,0.701863
710,false,0.121897,6,0,0.648736
711,false,0.059468,6,1,0.356052
712,false,0.093127,6,1,0.336525
713,true,0.045528,0,0,0.416278
714,false,0.122272,6,2,0.335009
715,false,0.133411,0,2,0.477257
716,false,0.101114,1,3,0.350861
717,false,0.119758,3,2,0.260017
718,false,0.134473,6,4,0.394459
719,false,0.134305,8,4,0.411990
720,false,0.151850,8,5,0.689722
721,false,0.113698,3,8,0.251229
722,false,0.093805,9,6,0.584315
723,false,0.155512,8,5,0.731104
724,false,0.142287,0,7,0.589058
725,false,0.126084,3,7,0.391844
726,false,0.128419,6,8,0.433382
727,true,0.028498,8,8,0.563461
728,true,0.023212,9,9,0.630278
729,false,0.129388,6,7,0.459361
730,false,0.124687,0,4,0.304125
731,false,0.140320,1,7,0.464676
732,false,0.077651,1,3,0.350231
733,false,0.122846,1,2,0.340365
734,false,0.178915,9,0,0.910064
735,false,0.133172,9,8,0.418688
736,false,0.079468,9,6,0.458211
737,false,0.095164,0,8,0.646822
738,false,0.057069,0,6,0.451865
739,false,0.067765,6,1,0.296037
740,false,0.081099,9,6,0.412659
741,false,0.165266,0,8,0.812478
742,true,0.003139,9,9,0.862921
743,false,0.104254,3,4,0.356109
744,false,0.129080,9,0,0.471892
745,false,0.079583,6,9,0.410107
746,false,0.105891,6,0,0.420567
747,false,0.103320,6,4,0.389659
748,false,0.109334,6,1,0.454411
749,false,0.153124,8,5,0.696731
750,false,0.128440,5,4,0.365711
751,false,0.128797,0,7,0.444739
752,false,0.120408,1,5,0.261676
753,false,0.111169,8,3,0.600251
754,false,0.131139,6,7,0.474663
755,false,0.149512,6,4,0.676427
756,true,0.025295,9,9,0.637756
757,false,0.154869,0,8,0.713441
758,false,0.135717,6,5,0.447437
759,false,0.125589,3,8,0.715018
760,false,0.083818,9,6,0.473699
761,false,0.131245,8,3,0.743631
762,false,0.155607,6,8,0.734464
763,true,0.028227,6,6,0.563120
764,false,0.146380,0,9,0.708358
765,false,0.124202,1,9,0.347260
766,false,0.111721,6,1,0.327235
767,false,0.140144,0,8,0.607179
768,true,0.060439,3,3,0.315679
769,false,0.163270,0,5,0.780767
770,false,0.153670,6,8,0.682692
771,true,0.014508,6,6,0.684474
772,false,0.124146,1,5,0.342423
773,false,0.124676,6,9,0.549362
774,false,0.122650,1,7,0.450558
775,false,0.141993,0,2,0.586351
