Data Line,Correctness,Loss,Predicted,Actual
488,false,0.130840,6,9,0.454956
489,false,0.134097,9,6,0.529271
490,false,0.144711,9,0,0.598769
491,false,0.126375,5,3,0.373768
492,false,0.111355,5,1,0.503001
493,false,0.067901,7,1,0.357664
494,false,0.150491,9,2,0.549555
495,false,0.127164,5,6,0.524189
496,false,0.123209,1,3,0.293375
497,false,0.098698,6,5,0.321179
498,false,0.120494,5,7,0.455340
499,false,0.122437,4,6,0.390939
500,false,0.172234,6,8,0.840069
501,true,0.037862,3,3,0.511659
502,false,0.131530,6,9,0.489760
503,false,0.148116,6,5,0.601998
504,false,0.138448,5,8,0.518553
505,false,0.097270,1,5,0.463556
506,false,0.142298,9,7,0.524730
507,false,0.136009,4,6,0.476796
508,true,0.036628,1,1,0.466853
509,false,0.061098,7,1,0.440314
510,false,0.141097,4,3,0.596410
511,false,0.126052,9,1,0.603425
512,false,0.146700,9,7,0.514610
513,false,0.137896,9,5,0.485259
514,false,0.114078,9,5,0.690056
515,false,0.170817,4,5,0.893115
516,false,0.180106,3,2,0.887981
517,false,0.131206,9,5,0.560154
518,false,0.162249,9,8,0.774142
519,false,0.168358,1,7,0.807227
520,false,0.146804,9,0,0.578969
521,true,0.028595,9,9,0.543605
522,false,0.113290,4,7,0.675084
523,false,0.132431,9,7,0.430736
524,true,0.017432,5,5,0.650898
525,false,0.143441,9,0,0.630810
526,false,0.116227,5,9,0.486711
527,false,0.132795,5,0,0.474566
528,false,0.136509,6,0,0.483005
529,false,0.100551,5,8,0.543978
530,false,0.098508,5,9,0.542229
531,false,0.173849,6,2,0.853435
532,false,0.113698,7,4,0.419517
533,false,0.133923,9,8,0.480444
534,false,0.075687,5,1,0.296368
535,false,0.129566,7,6,0.523656
536,false,0.091971,6,1,0.330347
537,false,0.130275,4,6,0.366381
538,false,0.090192,4,5,0.525313
539,true,0.021763,1,1,0.591264
540,false,0.171448,6,8,0.837894
541,false,0.092318,9,3,0.393544
542,false,0.158868,9,4,0.735688
543,false,0.184304,6,0,0.916600
544,false,0.143133,9,5,0.634745
545,false,0.070036,9,5,0.473878
546,false,0.159604,9,8,0.754152
547,false,0.133794,1,3,0.592210
548,true,0.000983,6,6,0.928906
549,false,0.136901,5,2,0.434607
550,false,0.132918,4,3,0.489965
551,true,0.059896,9,9,0.323737
552,false,0.143572,5,2,0.508790
553,false,0.133508,6,1,0.391509
554,true,0.067711,1,1,0.273022
555,false,0.159187,6,5,0.747313
556,false,0.139073,4,2,0.539590
557,false,0.138988,4,1,0.550174
558,false,0.145116,4,3,0.635125
559,false,0.161811,4,2,0.753876
560,false,0.137378,9,8,0.517631
561,false,0.060993,4,7,0.540414
562,false,0.162056,7,3,0.766014
563,false,0.146955,9,7,0.642410
564,false,0.129536,7,2,0.433740
565,false,0.121943,5,4,0.665780
566,false,0.068642,9,6,0.585766
567,true,0.009240,9,9,0.746515
568,false,0.086293,4,7,0.376847
569,false,0.145104,6,2,0.631201
570,false,0.105505,7,4,0.277674
571,false,0.150490,3,2,0.650941
572,false,0.159777,9,8,0.729639
573,false,0.169355,4,1,0.825885
574,false,0.119239,7,1,0.529340
575,false,0.133656,6,3,0.363210
576,false,0.133119,6,8,0.483180
577,false,0.122145,5,4,0.275067
578,false,0.126960,4,0,0.337769
579,false,0.054659,4,6,0.467544
580,true,0.046906,5,5,0.414168
581,true,0.023438,9,9,0.591587
582,false,0.155413,4,3,0.714251
583,false,0.158258,9,0,0.744699
584,false,0.146155,6,9,0.621697
585,false,0.130119,5,2,0.372267
586,false,0.108242,5,4,0.648202
587,true,0.029751,7,7,0.525960
588,false,0.078556,7,1,0.537591
589,false,0.168752,4,2,0.819720
590,false,0.137956,5,9,0.559762
591,false,0.138253,5,4,0.775134
592,false,0.128786,4,2,0.377344
593,false,0.134841,5,6,0.455992
594,false,0.073669,7,1,0.529354
595,false,0.130830,1,8,0.424564
596,false,0.129482,7,9,0.581491
597,false,0.138768,9,0,0.559242
598,true,0.003495,6,6,0.849621
599,false,0.094512,5,6,0.445772
600,false,0.136088,5,7,0.496677
601,false,0.136014,6,9,0.468906
602,false,0.139727,5,9,0.563967
603,false,0.137053,9,8,0.516343
604,false,0.145147,4,0,0.631898
605,false,0.188533,4,1,0.940183
606,false,0.128189,6,4,0.450252
607,false,0.110276,5,4,0.488405
608,true,0.040163,6,6,0.473636
609,false,0.129783,3,7,0.501796
610,false,0.161364,7,1,0.770817
611,false,0.140517,9,5,0.610433
612,false,0.150561,5,7,0.678105
613,false,0.142292,5,0,0.618030
614,false,0.141755,7,3,0.571763
615,false,0.074103,9,5,0.592429
616,false,0.146026,6,8,0.593360
617,false,0.152732,3,4,0.700433
618,false,0.080284,9,7,0.420093
619,false,0.152788,4,1,0.684030
620,false,0.151301,6,2,0.616168
621,false,0.111157,6,5,0.554972
622,false,0.130165,6,9,0.470219
623,true,0.028522,5,5,0.545928
624,true,0.006857,6,6,0.790453
625,false,0.133891,6,7,0.509023
626,false,0.063151,9,5,0.479026
627,true,0.029360,9,9,0.540262
628,false,0.192933,9,8,0.963396
629,false,0.137201,3,8,0.426898
630,false,0.145850,9,3,0.566999
631,true,0.038383,6,6,0.551348
632,false,0.110296,5,9,0.511727
633,false,0.148218,5,7,0.586715
634,false,0.123594,5,0,0.274231
635,false,0.136289,5,7,0.533700
636,false,0.142289,6,5,0.566028
637,false,0.142242,3,7,0.502678
638,true,0.036571,1,1,0.498572
639,false,0.162637,4,1,0.778813
640,false,0.145655,9,0,0.624524
641,false,0.151150,6,7,0.678735
642,false,0.136219,5,9,0.563493
643,false,0.137196,5,2,0.481979
644,false,0.132262,4,3,0.415601
645,false,0.113312,9,7,0.474119
646,false,0.164970,7,3,0.853236
647,false,0.133746,1,2,0.561838
648,false,0.133416,5,4,0.732567
649,false,0.158612,4,1,0.750716
650,true,0.015009,6,6,0.711950
651,false,0.129669,3,2,0.484654
652,false,0.106810,4,7,0.452732
653,false,0.094980,9,5,0.536225
654,true,0.045175,5,5,0.454900
655,false,0.134645,3,7,0.537954
656,false,0.147885,9,4,0.605218
657,false,0.146731,6,0,0.549893
658,false,0.130302,7,2,0.452146
659,false,0.063192,5,6,0.423158
660,false,0.133857,9,3,0.489202
661,false,0.060176,9,6,0.548527
662,false,0.161036,9,4,0.735465
663,false,0.134603,9,0,0.472853
664,false,0.080032,6,4,0.430033
665,false,0.145698,9,2,0.533468
666,true,0.009536,6,6,0.748240
667,false,0.142423,6,0,0.619185
668,false,0.123704,1,0,0.292178
669,false,0.137578,1,0,0.471890
670,false,0.138595,9,0,0.515819
671,false,0.128107,1,3,0.562045
672,false,0.137850,7,1,0.531248
673,true,0.003866,6,6,0.837786
674,false,0.173461,9,2,0.851620
675,false,0.154810,4,2,0.701540
676,false,0.130915,1,3,0.468072
677,false,0.148601,4,1,0.634137
678,false,0.093844,5,4,0.475712
679,false,0.178046,4,1,0.879309
680,false,0.079661,1,5,0.280191
681,false,0.109167,6,4,0.611212
682,true,0.027967,6,6,0.622408
683,true,0.023811,4,4,0.580708
684,false,0.122434,9,7,0.535245
685,false,0.139970,9,2,0.549618
686,false,0.140306,4,8,0.735835
687,false,0.107483,1,7,0.368440
688,true,0.031702,9,9,0.599071
689,false,0.149532,5,2,0.735175
690,false,0.160410,9,0,0.763567
691,false,0.155451,3,5,0.667062
692,false,0.125016,5,1,0.439629
693,false,0.158480,9,4,0.740231
694,false,0.152354,1,2,0.683775
695,false,0.180135,6,8,0.890125
696,false,0.141450,7,3,0.563361
697,false,0.126757,1,2,0.409568
698,true,0.020874,4,4,0.655583
699,true,0.047123,1,1,0.397426
700,true,0.054479,5,5,0.378932
701,false,0.086861,5,4,0.512111
702,false,0.096364,5,6,0.462601
703,false,0.137945,5,0,0.546100
704,false,0.077858,9,7,0.469847
705,false,0.127699,7,9,0.390787
706,false,0.151321,4,8,0.671127
707,true,0.040334,4,4,0.469384
708,false,0.125857,1,9,0.328120
709,false,0.144512,3,8,0.615009
710,false,0.135990,9,0,0.510885
711,false,0.166900,4,1,0.800577
712,false,0.109470,7,1,0.473598
713,false,0.175732,6,0,0.863691
714,false,0.158592,6,2,0.754667
715,false,0.145616,3,2,0.589747
716,false,0.135645,1,3,0.462761
717,false,0.160273,6,2,0.761666
718,true,0.052204,4,4,0.403127
719,false,0.162853,7,4,0.902367
720,false,0.082757,4,5,0.328070
721,false,0.078180,4,8,0.302259
722,true,0.036384,6,6,0.481269
723,false,0.127460,3,5,0.339384
724,false,0.109638,9,7,0.465008
725,false,0.139065,3,7,0.495229
726,false,0.162280,4,8,0.758920
727,false,0.141119,6,8,0.473087
728,false,0.060067,5,9,0.522987
729,false,0.132932,6,7,0.406960
730,true,0.007631,4,4,0.769905
731,false,0.097232,5,7,0.349247
732,false,0.140649,7,3,0.571129
733,false,0.136463,1,2,0.551232
734,false,0.144875,5,0,0.612018
735,false,0.170465,3,8,0.823975
736,true,0.022443,6,6,0.594262
737,false,0.154038,9,8,0.688493
738,true,0.005405,6,6,0.815557
739,false,0.140369,4,1,0.594970
740,true,0.037594,6,6,0.549555
741,false,0.149179,9,8,0.581106
742,false,0.107460,5,9,0.371511
743,false,0.102290,5,4,0.628735
744,false,0.145097,5,0,0.566679
745,false,0.133181,5,9,0.647925
746,false,0.145877,5,0,0.642158
747,false,0.078144,6,4,0.387321
748,true,0.053298,1,1,0.378392
749,false,0.131127,1,5,0.448093
750,false,0.061911,6,4,0.556269
751,false,0.145689,9,7,0.561960
752,true,0.016575,5,5,0.651177
753,false,0.132890,1,3,0.586597
754,false,0.149043,9,7,0.715839
755,false,0.140256,9,4,0.509887
756,false,0.102384,5,9,0.516736
757,false,0.144404,3,8,0.475248
758,false,0.158528,6,5,0.715554
759,false,0.157522,9,8,0.698288
760,true,0.029040,6,6,0.543046
761,true,0.000282,3,3,0.961157
762,false,0.141573,9,8,0.566012
763,false,0.134809,7,6,0.501742
764,true,0.000015,9,9,0.991214
765,false,0.149559,5,9,0.719866
766,false,0.132044,5,1,0.399873
767,false,0.153645,9,8,0.640879
768,false,0.127926,6,3,0.439381
769,false,0.113916,4,5,0.274879
770,false,0.146379,9,8,0.526204
771,false,0.147340,9,6,0.595383
772,false,0.115104,6,5,0.573730
773,false,0.126956,5,9,0.589331
774,false,0.145619,9,7,0.574110
775,false,0.137792,4,2,0.512439
