Data Line,Correctness,Loss,Predicted,Actual
288,false,0.137464,0,5,0.503945
289,false,0.147702,1,7,0.609064
290,false,0.151809,0,4,0.682936
291,false,0.087110,0,1,0.598838
292,false,0.147239,0,3,0.541841
293,false,0.179449,0,4,0.883726
294,false,0.155556,7,0,0.732415
295,false,0.149386,7,4,0.634576
296,false,0.138529,0,8,0.681818
297,false,0.148285,7,0,0.667011
298,false,0.143374,0,4,0.504489
299,false,0.148584,7,3,0.677875
300,false,0.174002,7,6,0.855509
301,false,0.124003,0,8,0.619967
302,false,0.150247,0,7,0.685796
303,false,0.143575,7,6,0.478729
304,false,0.099839,7,0,0.469318
305,false,0.172814,1,9,0.846361
306,false,0.093642,0,7,0.568422
307,false,0.167666,7,5,0.813901
308,false,0.118364,0,7,0.463205
309,false,0.136654,1,2,0.533777
310,false,0.090384,0,1,0.396378
311,false,0.142668,8,1,0.671231
312,false,0.144612,1,6,0.576463
313,false,0.159959,7,8,0.874636
314,false,0.143039,7,9,0.585358
315,false,0.190839,7,4,0.952493
316,false,0.084549,0,1,0.618473
317,false,0.170386,7,5,0.828484
318,false,0.151192,1,2,0.614201
319,false,0.133213,0,2,0.393122
320,false,0.154176,1,9,0.701919
321,false,0.093113,7,0,0.540720
322,false,0.146991,0,3,0.539128
323,false,0.172960,7,9,0.845288
324,false,0.178038,7,6,0.879513
325,false,0.157367,0,7,0.721951
326,false,0.145871,1,2,0.639933
327,false,0.168376,7,0,0.837809
328,false,0.157959,1,3,0.705126
329,false,0.140687,1,5,0.547943
330,false,0.155363,0,4,0.688054
331,false,0.151479,7,3,0.685070
332,false,0.184758,0,6,0.918563
333,false,0.142750,7,5,0.643614
334,false,0.127392,9,8,0.458399
335,false,0.187847,7,9,0.936200
336,false,0.146754,0,5,0.629833
337,false,0.166354,7,4,0.804033
338,false,0.122082,0,7,0.496024
339,false,0.133835,7,4,0.371757
340,false,0.166573,1,2,0.805017
341,false,0.056288,0,7,0.520103
342,false,0.169015,1,3,0.858831
343,false,0.133550,1,4,0.356401
344,false,0.080690,0,8,0.443890
345,false,0.182111,7,9,0.903606
346,false,0.092253,0,1,0.661735
347,false,0.155999,0,9,0.676224
348,false,0.143391,1,2,0.593591
349,false,0.122778,1,8,0.455601
350,false,0.169637,1,7,0.825130
351,false,0.146194,7,9,0.594360
352,false,0.102992,0,1,0.709695
353,false,0.162673,7,8,0.754873
354,false,0.104434,0,7,0.424383
355,false,0.163984,7,4,0.778294
356,false,0.124326,0,1,0.720931
357,false,0.187178,7,3,0.931340
358,false,0.089614,0,1,0.661583
359,false,0.105322,7,1,0.473523
360,false,0.133418,7,0,0.625347
361,false,0.158680,7,2,0.748353
362,false,0.169309,1,3,0.853835
363,false,0.156162,0,9,0.714600
364,false,0.168184,0,4,0.805500
365,false,0.140101,7,9,0.523038
366,false,0.163172,7,2,0.772077
367,true,0.054574,1,1,0.358077
368,false,0.144123,1,6,0.598224
369,false,0.145962,0,8,0.853251
370,false,0.143133,7,4,0.576780
371,false,0.157482,8,7,0.759197
372,true,0.024868,7,7,0.647378
373,false,0.150008,7,4,0.506323
374,false,0.146127,0,4,0.583070
375,false,0.146558,7,9,0.616680
376,false,0.167242,1,2,0.802737
377,false,0.130715,7,5,0.429470
378,false,0.061810,0,7,0.454502
379,false,0.169117,1,2,0.821788
380,false,0.158481,0,4,0.714830
381,false,0.162720,7,4,0.774427
382,false,0.147176,1,2,0.497017
383,false,0.075382,3,1,0.500918
384,false,0.138083,0,9,0.449167
385,false,0.139133,0,7,0.710754
386,false,0.147039,1,2,0.599781
387,false,0.154871,7,8,0.836542
388,false,0.140581,0,7,0.651256
389,false,0.122182,1,6,0.402148
390,false,0.164845,1,9,0.790938
391,false,0.142049,7,2,0.577163
392,false,0.132873,0,2,0.414510
393,false,0.133875,9,3,0.382431
394,false,0.148518,0,8,0.789388
395,false,0.089926,0,1,0.649645
396,false,0.149912,1,6,0.615987
397,false,0.196407,1,5,0.981719
398,false,0.113254,0,1,0.646992
399,false,0.114608,8,1,0.507988
400,false,0.069159,7,0,0.414880
401,false,0.141980,7,2,0.560864
402,false,0.142224,0,6,0.521723
403,false,0.184489,7,4,0.917052
404,false,0.147154,0,5,0.624607
405,false,0.138843,7,8,0.581584
406,false,0.149878,1,3,0.809967
407,true,0.056268,1,1,0.382079
408,false,0.148966,0,5,0.601791
409,false,0.096219,7,1,0.378106
410,false,0.142475,0,9,0.475083
411,false,0.127001,0,2,0.341548
412,false,0.074615,0,7,0.486810
413,false,0.124392,0,4,0.336360
414,false,0.151509,0,4,0.665760
415,false,0.131358,8,4,0.406908
416,false,0.132761,0,8,0.476557
417,true,0.049998,1,1,0.462339
418,false,0.180199,1,5,0.890019
419,false,0.150013,1,8,0.557130
420,false,0.152518,1,9,0.689617
421,false,0.142547,0,5,0.467536
422,false,0.136644,0,6,0.498961
423,false,0.148042,1,7,0.794262
424,false,0.143619,1,9,0.584233
425,false,0.151652,7,9,0.765449
426,false,0.149171,0,3,0.543139
427,true,0.006721,7,7,0.792110
428,false,0.104449,7,0,0.647053
429,false,0.172019,7,9,0.837538
430,false,0.154050,7,0,0.721520
431,false,0.169421,1,6,0.824423
432,false,0.140357,1,6,0.519792
433,false,0.162823,1,2,0.775823
434,false,0.187240,1,3,0.934215
435,false,0.154122,7,9,0.700529
436,false,0.148548,7,0,0.645394
437,false,0.086457,0,7,0.655311
438,false,0.144978,0,5,0.616308
439,false,0.169248,7,4,0.819557
440,false,0.148847,0,8,0.679509
441,false,0.153832,7,0,0.816650
442,false,0.162694,1,9,0.772355
443,false,0.151891,7,4,0.597707
444,false,0.105724,0,1,0.592771
445,false,0.146410,7,2,0.613221
446,true,0.008144,8,8,0.754354
447,true,0.002832,7,7,0.874188
448,false,0.118543,0,1,0.632684
449,false,0.145705,0,2,0.622654
450,false,0.180307,0,6,0.891176
451,true,0.042069,1,1,0.448376
452,false,0.098037,7,0,0.669839
453,false,0.164237,7,3,0.793414
454,false,0.092350,7,0,0.421321
455,false,0.114016,7,1,0.632612
456,false,0.109875,0,1,0.702701
457,false,0.093344,0,8,0.557525
458,false,0.146754,0,2,0.610692
459,false,0.160100,7,0,0.761951
460,false,0.133898,7,3,0.377883
461,false,0.176786,7,9,0.871438
462,false,0.134371,1,4,0.412184
463,false,0.148479,7,0,0.792900
464,false,0.159880,7,5,0.751739
465,false,0.129990,7,0,0.501601
466,false,0.142965,0,6,0.473463
467,false,0.060813,0,1,0.474133
468,false,0.119190,0,7,0.531070
469,true,0.006924,7,7,0.780375
470,false,0.160814,0,8,0.735093
471,false,0.082737,0,1,0.576457
472,false,0.154300,0,9,0.646625
473,false,0.131316,1,2,0.500628
474,false,0.064369,7,0,0.375497
475,false,0.147864,1,5,0.522359
476,false,0.119627,0,1,0.735155
477,false,0.172404,0,2,0.841773
478,false,0.133832,7,2,0.489610
479,false,0.143679,8,7,0.651443
480,false,0.138621,0,3,0.529647
481,false,0.144127,7,5,0.601546
482,false,0.140137,7,4,0.477432
483,false,0.148009,0,9,0.611871
484,true,0.014275,7,7,0.676691
485,false,0.123008,8,1,0.522496
486,true,0.025190,8,8,0.625290
487,false,0.134697,7,3,0.448343
488,false,0.163361,0,9,0.783407
489,false,0.186932,7,6,0.930115
490,false,0.117449,7,0,0.716331
491,false,0.139074,7,3,0.530764
492,false,0.091673,0,1,0.575783
493,false,0.153916,0,1,0.876920
494,false,0.132284,5,2,0.468775
495,false,0.186885,7,6,0.929452
496,false,0.130645,7,3,0.385049
497,false,0.139122,7,5,0.572583
498,true,0.058407,7,7,0.340618
499,false,0.160791,1,6,0.759412
500,true,0.016316,8,8,0.660527
501,false,0.149977,7,3,0.695993
502,false,0.131115,0,9,0.410465
503,false,0.124020,7,5,0.562259
504,false,0.155039,0,8,0.810577
505,false,0.178774,1,5,0.880842
506,false,0.181083,0,7,0.920681
507,false,0.157502,7,6,0.731181
508,false,0.121976,0,1,0.702062
509,false,0.171983,0,1,0.882433
510,false,0.184078,0,3,0.912814
511,false,0.071082,0,1,0.528265
512,true,0.008890,7,7,0.745443
513,false,0.186526,7,5,0.928493
514,false,0.147727,7,5,0.544571
515,false,0.129405,0,5,0.357762
516,false,0.122703,7,2,0.301941
517,false,0.166232,7,5,0.799983
518,false,0.098628,0,8,0.337406
519,false,0.167885,8,7,0.853633
520,false,0.123067,7,0,0.726045
521,false,0.143950,7,9,0.599070
522,false,0.055266,0,7,0.452868
523,false,0.130893,0,7,0.433393
524,false,0.149818,7,5,0.677032
525,false,0.148661,7,0,0.654603
526,false,0.165801,0,9,0.800143
527,false,0.185185,7,0,0.921874
528,true,0.038152,0,0,0.538802
529,false,0.067906,7,8,0.485270
530,false,0.160267,0,9,0.763065
531,false,0.134790,0,2,0.429697
532,false,0.162190,7,4,0.773497
533,false,0.136262,7,8,0.478381
534,false,0.117150,0,1,0.529937
535,false,0.145967,0,6,0.603308
536,false,0.073081,0,1,0.588101
537,false,0.182424,1,6,0.905388
538,false,0.127793,7,5,0.309754
539,false,0.057642,0,1,0.403101
540,false,0.065584,7,8,0.350414
541,false,0.189783,7,3,0.946977
542,false,0.156453,7,4,0.680143
543,true,0.009557,0,0,0.758613
544,false,0.135967,1,5,0.507360
545,false,0.125563,0,5,0.480658
546,false,0.130624,1,8,0.668522
547,false,0.173189,1,3,0.845392
548,false,0.147743,0,6,0.513919
549,false,0.139111,1,2,0.447182
550,false,0.130447,1,3,0.443564
551,false,0.151397,7,9,0.647275
552,false,0.149164,0,2,0.564258
553,true,0.050683,1,1,0.415874
554,false,0.142945,0,1,0.793765
555,false,0.152644,7,5,0.695969
556,false,0.146437,0,2,0.626400
557,false,0.107418,8,1,0.461135
558,false,0.139675,0,3,0.552127
559,false,0.123755,7,2,0.319560
560,false,0.184735,0,8,0.917137
561,false,0.141080,1,7,0.689222
562,false,0.143515,0,3,0.598994
563,true,0.018744,7,7,0.691204
564,false,0.148692,0,2,0.563053
565,false,0.154435,7,4,0.701092
566,false,0.173091,0,6,0.848080
567,false,0.136710,1,9,0.471037
568,false,0.182264,0,7,0.901813
569,false,0.140010,1,2,0.541222
570,false,0.154197,7,4,0.654585
571,false,0.141970,7,2,0.598766
572,false,0.076171,0,8,0.369180
573,false,0.168602,8,1,0.826205
574,false,0.141507,0,1,0.732381
575,false,0.127376,0,3,0.337019
576,false,0.133173,0,8,0.570589
577,false,0.187852,7,4,0.936303
578,false,0.098955,7,0,0.590610
579,false,0.142594,0,6,0.569221
580,false,0.143162,1,5,0.556618
581,false,0.152322,0,9,0.680146
582,false,0.134459,0,3,0.448169
583,false,0.115957,7,0,0.732561
584,false,0.162497,0,9,0.749973
585,false,0.152560,0,2,0.652537
586,false,0.141072,1,4,0.465638
587,false,0.110019,9,7,0.658858
588,false,0.156054,0,1,0.882973
589,false,0.122957,7,2,0.334994
590,false,0.131995,7,9,0.547864
591,false,0.150583,0,4,0.687922
592,false,0.128368,7,2,0.407004
593,false,0.149405,1,6,0.530437
594,false,0.150626,0,1,0.849128
595,false,0.145375,7,8,0.594899
596,false,0.161085,0,9,0.743329
597,false,0.169985,7,0,0.822615
598,false,0.125932,8,6,0.301281
599,false,0.148106,9,6,0.558001
600,true,0.047773,7,7,0.393631
601,false,0.135914,0,9,0.529396
602,false,0.139223,0,9,0.577095
603,false,0.189809,9,8,0.948433
604,true,0.050836,0,0,0.400803
605,false,0.069863,0,1,0.401186
606,false,0.177209,7,4,0.872975
607,false,0.145562,0,4,0.526554
608,false,0.158621,8,6,0.725081
609,true,0.003730,7,7,0.852479
610,false,0.163655,0,1,0.850500
611,false,0.179730,7,5,0.889613
612,false,0.151819,0,7,0.688795
613,false,0.171607,7,0,0.851636
614,false,0.158775,0,3,0.711895
615,false,0.145183,9,5,0.527185
616,true,0.063891,8,8,0.326435
617,false,0.157981,7,4,0.728545
618,false,0.139574,0,7,0.539525
619,false,0.087774,0,1,0.408249
620,false,0.145424,7,2,0.590913
621,false,0.165612,7,5,0.793530
622,false,0.140746,0,9,0.467910
623,false,0.137298,7,5,0.644475
624,false,0.146932,7,6,0.622498
625,false,0.123144,1,7,0.447623
626,false,0.182947,1,5,0.908706
