Data Line,Correctness,Loss,Predicted,Actual
92,false,0.153584,1,7,0.703355
93,false,0.184385,1,4,0.918227
94,false,0.182035,3,6,0.900233
95,false,0.180484,2,8,0.892939
96,false,0.126698,1,0,0.776594
97,false,0.145670,1,7,0.628725
98,false,0.173394,2,8,0.847520
99,false,0.164849,1,3,0.799268
100,true,0.030903,1,1,0.545386
101,false,0.160892,3,5,0.733879
102,false,0.140834,3,7,0.464470
103,true,0.012188,1,1,0.702384
104,false,0.191074,3,7,0.953821
105,true,0.016439,1,1,0.668959
106,false,0.065411,2,1,0.399619
107,false,0.182109,3,6,0.902809
108,false,0.147850,1,3,0.655017
109,false,0.166544,2,0,0.789562
110,false,0.197131,3,2,0.985495
111,false,0.181834,3,9,0.919932
112,false,0.154006,1,3,0.713769
113,true,0.060186,1,1,0.308391
114,false,0.119624,2,1,0.525072
115,false,0.187625,2,0,0.934173
116,false,0.152572,3,4,0.623451
117,false,0.147467,1,9,0.515243
118,false,0.051222,1,2,0.486242
119,false,0.114733,1,0,0.744096
120,false,0.144196,2,0,0.606123
121,false,0.110126,1,2,0.505275
122,false,0.148330,2,0,0.503918
123,false,0.060966,1,2,0.379965
124,false,0.163268,1,7,0.784640
125,true,0.014487,1,1,0.722764
126,false,0.153337,2,8,0.667029
127,false,0.180060,3,6,0.888610
128,false,0.165740,1,4,0.802539
129,true,0.001650,1,1,0.906006
130,false,0.199598,3,6,0.997984
131,false,0.162540,1,3,0.827782
132,false,0.141634,2,4,0.485110
133,false,0.195239,1,5,0.977892
134,false,0.191951,3,9,0.974707
135,false,0.180150,3,1,0.904065
136,false,0.148766,2,3,0.640752
137,false,0.083764,1,3,0.631073
138,false,0.192152,2,8,0.959631
139,false,0.185327,3,5,0.922424
140,false,0.176800,3,4,0.868280
141,false,0.137560,1,7,0.527501
142,false,0.132773,2,7,0.400029
143,false,0.124533,1,4,0.702500
144,false,0.137672,1,2,0.463618
145,false,0.138301,3,8,0.433773
146,false,0.133626,2,5,0.397093
147,false,0.157748,2,8,0.732289
148,false,0.200000,3,6,1.000000
149,false,0.193193,3,7,0.965040
150,false,0.157049,1,3,0.734282
151,false,0.133890,5,4,0.446147
152,false,0.191638,3,6,0.956376
153,true,0.018329,1,1,0.663894
154,false,0.167531,1,9,0.813592
155,false,0.138162,1,9,0.498655
156,false,0.200000,3,6,1.000000
157,false,0.173785,2,0,0.862508
158,true,0.053799,3,3,0.406755
159,false,0.136559,3,7,0.659351
160,false,0.162960,1,2,0.785653
161,false,0.143897,2,8,0.494378
162,false,0.093342,1,2,0.663822
163,false,0.157215,1,9,0.728256
164,false,0.136602,2,4,0.456222
165,false,0.192824,3,4,0.963155
166,false,0.199990,3,6,0.999949
167,false,0.199710,3,4,0.998548
168,false,0.177393,3,9,0.873359
169,false,0.157311,2,7,0.730170
170,false,0.147010,1,0,0.713174
171,false,0.145014,1,9,0.630287
172,false,0.139559,3,2,0.447038
173,false,0.147778,2,9,0.567733
174,false,0.127323,2,5,0.378288
175,true,0.039365,1,1,0.463049
176,false,0.149133,1,5,0.646571
177,false,0.175216,4,9,0.874665
178,true,0.044094,1,1,0.415115
179,false,0.062445,1,2,0.492552
180,true,0.043851,3,3,0.474599
181,true,0.025216,2,2,0.644926
182,true,0.004387,3,3,0.823113
183,false,0.168073,3,5,0.805699
184,false,0.162797,3,9,0.893541
185,false,0.074944,9,1,0.602618
186,false,0.140815,1,7,0.505368
187,false,0.199511,3,6,0.997547
188,true,0.029167,2,2,0.581942
189,false,0.138816,1,8,0.583899
190,false,0.156767,3,2,0.699733
191,false,0.139791,1,2,0.551985
192,false,0.152259,2,5,0.611098
193,false,0.104054,3,0,0.654982
194,false,0.182298,3,7,0.904147
195,false,0.110659,1,4,0.608404
196,false,0.182093,3,9,0.901455
197,false,0.159792,1,7,0.819483
198,false,0.118491,1,8,0.526316
199,true,0.001092,3,3,0.914783
200,false,0.151413,1,2,0.678206
201,false,0.123922,2,1,0.787154
202,false,0.136456,2,1,0.806713
203,false,0.199910,2,8,0.999549
204,false,0.052422,1,3,0.430871
205,false,0.197547,3,6,0.988496
206,false,0.139597,3,1,0.593534
207,false,0.159611,1,0,0.838146
208,true,0.000429,3,3,0.946707
209,false,0.072940,4,1,0.538731
210,false,0.142083,2,0,0.564476
211,false,0.165627,1,0,0.893270
212,false,0.083316,3,1,0.509060
213,false,0.145745,4,7,0.528509
214,false,0.119606,1,2,0.581159
215,false,0.181405,1,7,0.899673
216,false,0.079586,1,3,0.562348
217,false,0.122288,3,0,0.395171
218,false,0.175387,1,4,0.878481
219,false,0.163185,3,6,0.778697
220,false,0.148679,2,5,0.634755
221,true,0.025125,2,2,0.626880
222,false,0.138857,1,6,0.522616
223,false,0.133614,1,4,0.373113
224,false,0.188671,3,7,0.941028
225,false,0.053759,2,1,0.509710
226,false,0.160659,2,8,0.743527
227,false,0.151243,4,9,0.721698
228,false,0.183150,4,9,0.915377
229,true,0.033805,3,3,0.526548
230,false,0.107990,1,0,0.625151
231,false,0.164146,1,7,0.776704
232,true,0.007453,1,1,0.768595
233,false,0.198205,3,0,0.994517
234,false,0.090657,1,2,0.598441
235,false,0.170959,1,0,0.888397
236,false,0.170392,1,3,0.838638
237,false,0.131912,1,5,0.478173
238,false,0.151504,1,4,0.797393
239,false,0.139914,0,6,0.530963
240,false,0.186616,3,5,0.928453
241,false,0.150998,1,8,0.673631
242,false,0.150205,1,6,0.644105
243,true,0.032268,3,3,0.548996
244,false,0.194099,3,7,0.970646
245,false,0.163856,3,5,0.782167
246,false,0.129137,2,8,0.561242
247,false,0.158899,1,0,0.787064
248,false,0.137454,4,9,0.730096
249,false,0.158651,9,1,0.823800
250,false,0.124829,2,0,0.502037
251,true,0.015043,3,3,0.690821
252,false,0.161145,3,1,0.770962
253,true,0.000118,2,2,0.971276
254,true,0.042794,2,2,0.470578
255,false,0.154775,1,3,0.733176
256,false,0.110124,2,3,0.381537
257,false,0.186376,3,6,0.928598
258,false,0.142028,3,4,0.484028
259,false,0.134260,1,7,0.512720
260,false,0.138646,1,5,0.506469
261,false,0.157193,1,0,0.715390
262,false,0.127147,0,6,0.349448
263,true,0.046957,2,2,0.475676
264,false,0.184797,3,7,0.919301
265,true,0.019340,9,9,0.636828
266,false,0.129962,3,8,0.760717
267,false,0.168421,3,5,0.803492
268,false,0.165429,4,9,0.841829
269,false,0.165079,4,2,0.802301
270,true,0.003683,1,1,0.842699
271,true,0.024500,1,1,0.632384
272,false,0.200000,3,4,1.000000
273,false,0.149545,2,4,0.592986
274,false,0.185879,3,5,0.924145
275,false,0.140962,3,6,0.561774
276,false,0.180400,1,4,0.893450
277,true,0.008322,1,1,0.772351
278,false,0.103748,1,2,0.474347
279,false,0.164139,1,5,0.849873
280,false,0.177392,2,3,0.913198
281,false,0.149149,3,9,0.627046
282,false,0.152511,1,3,0.802537
283,false,0.165002,1,9,0.801654
284,false,0.146364,1,0,0.527174
285,false,0.136164,1,5,0.435554
286,false,0.154896,4,9,0.806566
287,false,0.191170,3,6,0.953998
288,false,0.144191,3,5,0.597883
289,false,0.158747,3,7,0.738963
290,false,0.145320,1,4,0.534527
291,true,0.017049,1,1,0.699788
292,true,0.005393,3,3,0.821215
293,false,0.186967,9,4,0.931250
294,true,0.053749,0,0,0.387267
295,false,0.145248,1,4,0.534629
296,false,0.143810,1,8,0.585263
297,false,0.130072,1,0,0.769884
298,false,0.135869,1,4,0.479140
299,true,0.049281,3,3,0.431252
300,false,0.142408,1,6,0.565101
301,false,0.143289,2,8,0.507547
302,false,0.195743,3,7,0.978530
303,false,0.192289,3,6,0.959835
304,false,0.096193,1,0,0.575725
305,false,0.157131,4,9,0.692363
306,false,0.164350,1,7,0.786649
307,false,0.169151,2,5,0.821769
308,false,0.140965,3,7,0.511932
309,false,0.140233,0,2,0.507205
310,true,0.009001,1,1,0.760976
311,false,0.079727,8,1,0.431848
312,false,0.139331,1,6,0.534542
313,false,0.175311,2,8,0.863733
314,false,0.170779,4,9,0.840761
315,false,0.156910,1,4,0.721803
316,false,0.082911,2,1,0.585204
317,false,0.130285,3,5,0.429250
318,false,0.149959,1,2,0.705550
319,false,0.124302,3,2,0.689769
320,false,0.143123,1,9,0.728427
321,false,0.135796,3,0,0.648413
322,false,0.180074,1,3,0.918775
323,false,0.181990,1,9,0.921520
324,false,0.146364,1,6,0.578793
325,false,0.153927,3,7,0.640144
326,false,0.150339,1,2,0.624970
327,false,0.112740,1,0,0.736221
328,false,0.104515,1,3,0.552807
329,false,0.135863,2,5,0.452052
330,false,0.145330,1,4,0.554161
331,true,0.006779,3,3,0.793658
332,false,0.130028,3,6,0.431764
333,false,0.181618,3,5,0.900409
334,false,0.131213,2,8,0.451749
335,false,0.189950,1,9,0.947608
336,false,0.175913,3,5,0.862520
337,false,0.140646,1,4,0.618671
338,false,0.143507,1,7,0.599863
339,false,0.156493,1,4,0.729966
340,false,0.061331,0,2,0.415126
341,false,0.081777,1,7,0.565530
342,true,0.045534,3,3,0.494242
343,false,0.197621,3,4,0.987979
344,false,0.151897,1,8,0.685436
345,false,0.144910,4,9,0.573242
346,false,0.152136,2,1,0.841446
347,false,0.199697,3,9,0.999242
348,false,0.079659,0,2,0.468347
349,false,0.154312,2,8,0.646841
350,false,0.176225,3,7,0.864561
351,false,0.152639,1,9,0.615274
352,false,0.169022,2,1,0.901003
353,false,0.171106,1,8,0.826362
354,false,0.136440,1,7,0.510308
355,true,0.019073,4,4,0.681269
356,false,0.137071,2,1,0.726114
357,false,0.160310,1,3,0.780845
358,false,0.073899,2,1,0.481905
359,false,0.101325,3,1,0.418713
360,false,0.130517,1,0,0.570618
361,true,0.028003,2,2,0.544434
362,true,0.047832,3,3,0.405826
363,false,0.140939,4,9,0.557035
364,false,0.137079,1,4,0.645384
365,true,0.004047,9,9,0.835904
366,false,0.088818,1,2,0.644126
367,true,0.001571,1,1,0.897997
368,false,0.149096,3,6,0.657356
369,false,0.186385,1,8,0.926890
370,false,0.147065,2,4,0.549497
371,false,0.171245,2,7,0.828565
372,false,0.182323,3,7,0.902218
373,false,0.125291,1,4,0.659749
374,false,0.145413,1,4,0.626984
375,false,0.101255,4,9,0.635763
376,true,0.034682,2,2,0.537999
377,false,0.151748,1,5,0.601894
378,false,0.156646,3,7,0.693891
379,false,0.135201,3,2,0.443407
380,false,0.136439,1,4,0.732176
381,false,0.162314,1,4,0.796439
382,false,0.119793,3,2,0.767762
383,true,0.018785,1,1,0.641775
384,false,0.197298,3,9,0.991129
385,false,0.146241,1,7,0.625704
386,false,0.121412,0,2,0.639713
387,false,0.138335,0,8,0.475419
388,false,0.146195,1,7,0.643297
389,false,0.185836,2,6,0.924807
390,true,0.014966,9,9,0.722253
391,false,0.155038,3,2,0.714057
392,true,0.053887,2,2,0.345794
393,false,0.051093,1,3,0.448746
394,false,0.129323,3,8,0.683655
395,false,0.146687,3,1,0.586566
396,false,0.171298,3,6,0.835335
397,false,0.131742,1,5,0.809942
398,false,0.083037,2,1,0.506387
399,false,0.147740,3,1,0.639352
400,false,0.074915,2,0,0.498405
401,false,0.194167,3,2,0.969932
402,false,0.146319,3,6,0.609562
403,false,0.150949,3,4,0.612090
404,false,0.152161,3,5,0.685920
405,false,0.176791,3,8,0.871571
406,false,0.062124,1,3,0.498082
407,false,0.073002,9,1,0.547088
408,false,0.157659,3,5,0.717847
409,false,0.074892,3,1,0.446948
410,false,0.087804,3,9,0.604416
411,false,0.122107,1,2,0.553939
412,false,0.175311,1,7,0.861720
413,false,0.156708,3,4,0.723932
414,false,0.192073,2,4,0.958697
415,false,0.146750,7,4,0.564606
416,false,0.164632,3,8,0.826148
417,false,0.123451,2,1,0.548541
418,false,0.189530,3,5,0.945545
419,false,0.146369,1,8,0.608679
420,false,0.185129,3,9,0.959180
421,false,0.168770,3,5,0.813556
422,false,0.197421,3,6,0.986938
423,false,0.151844,3,7,0.699589
424,false,0.197541,3,9,0.987558
425,false,0.073351,4,9,0.493645
426,true,0.008114,3,3,0.758773
427,false,0.183477,2,7,0.909793
428,true,0.042816,0,0,0.502621
429,false,0.158453,4,9,0.734708
430,false,0.146240,2,0,0.522380
431,false,0.199313,3,6,0.996656
432,false,0.183387,3,6,0.908929
433,false,0.156821,3,2,0.730132
434,false,0.152581,1,3,0.716524
435,false,0.191952,1,9,0.958338
436,false,0.153076,2,0,0.691861
437,false,0.161460,1,7,0.746850
438,false,0.193372,3,5,0.966018
439,false,0.143326,1,4,0.652901
440,false,0.107076,9,8,0.401231
441,false,0.166109,3,0,0.861476
442,false,0.163901,3,9,0.858372
443,false,0.138573,3,4,0.753407
444,false,0.154586,2,1,0.790019
445,false,0.143906,9,2,0.564450
446,false,0.078826,9,8,0.426722
447,false,0.156026,1,7,0.723426
448,false,0.105850,2,1,0.459326
449,false,0.129337,3,2,0.354039
450,false,0.125262,0,6,0.271028
451,true,0.002838,1,1,0.857186
452,false,0.135490,1,0,0.738993
453,false,0.146063,2,3,0.691655
454,false,0.177583,2,0,0.872376
455,false,0.133454,3,1,0.574269
456,true,0.028709,1,1,0.561201
457,false,0.149816,2,8,0.573652
458,false,0.138114,1,2,0.509504
459,false,0.170341,1,0,0.906952
460,false,0.146571,1,3,0.625802
461,true,0.034910,9,9,0.528909
462,false,0.174124,3,4,0.850657
463,false,0.140818,1,0,0.500502
464,false,0.131842,1,5,0.456587
465,false,0.138537,2,0,0.530026
466,false,0.137940,1,6,0.505870
467,true,0.007088,1,1,0.793546
468,false,0.141706,3,7,0.452717
469,false,0.173750,1,7,0.852387
470,false,0.197166,3,8,0.985624
471,false,0.179517,9,1,0.884171
472,false,0.167365,1,9,0.823917
473,false,0.120231,1,2,0.644711
474,false,0.172122,2,0,0.849005
475,false,0.160181,4,5,0.725626
476,true,0.045733,1,1,0.502007
477,false,0.051630,1,2,0.507145
478,false,0.196618,3,2,0.982862
479,false,0.184303,3,7,0.916481
480,true,0.000484,3,3,0.946845
481,false,0.143205,4,5,0.556322
482,false,0.128114,3,4,0.386247
483,false,0.150770,4,9,0.844576
484,false,0.162835,3,7,0.773468
485,true,0.043279,1,1,0.466627
486,false,0.195260,3,8,0.975713
487,false,0.184309,1,3,0.929218
488,false,0.148206,7,9,0.493214
489,false,0.135282,0,6,0.526777
490,false,0.185011,3,0,0.920235
491,true,0.000325,3,3,0.954488
492,false,0.066251,2,1,0.546282
493,true,0.040908,1,1,0.510122
494,false,0.093530,3,2,0.238567
495,false,0.133705,3,6,0.377420
496,true,0.060100,3,3,0.350038
497,false,0.152517,3,5,0.689045
498,false,0.146062,1,7,0.624922
499,false,0.200000,1,6,1.000000
500,false,0.142375,2,8,0.723892
501,true,0.012248,3,3,0.720163
502,false,0.139196,3,9,0.508709
503,false,0.141117,3,5,0.538591
504,false,0.185572,3,8,0.927905
505,false,0.179125,3,5,0.886079
506,false,0.188929,3,7,0.946945
507,false,0.155857,1,6,0.725783
508,false,0.089602,2,1,0.648795
509,true,0.025530,1,1,0.591238
510,true,0.000521,3,3,0.940752
511,true,0.013718,1,1,0.720818
512,false,0.171258,1,7,0.837472
513,false,0.167381,3,5,0.810720
514,false,0.133646,3,5,0.427077
515,false,0.184801,3,5,0.917142
516,false,0.134869,3,2,0.608537
517,false,0.150603,4,5,0.691275
518,false,0.195379,3,8,0.983541
519,false,0.124419,3,7,0.374093
520,false,0.170204,2,0,0.875444
521,false,0.163050,4,9,0.755470
522,false,0.180978,3,7,0.893719
523,false,0.188428,3,7,0.938728
524,false,0.147593,1,5,0.651098
525,false,0.142271,1,0,0.832632
526,false,0.172184,1,9,0.838958
527,false,0.113734,1,0,0.694470
528,false,0.113507,2,0,0.422581
529,false,0.173033,1,8,0.846545
530,false,0.165605,3,9,0.787808
531,false,0.167353,1,2,0.828068
532,false,0.150036,3,4,0.683025
533,false,0.159124,9,8,0.742990
534,true,0.016061,1,1,0.667883
535,false,0.193868,3,6,0.968608
536,false,0.053068,2,1,0.469542
537,false,0.199539,3,6,0.997692
538,false,0.197704,3,5,0.988384
539,true,0.001632,1,1,0.897260
540,false,0.140339,9,8,0.556090
541,false,0.133965,1,3,0.427401
542,false,0.170128,1,4,0.828725
543,false,0.188584,3,0,0.952951
544,false,0.197409,2,5,0.986873
545,false,0.199469,3,5,0.997336
546,false,0.198507,2,8,0.992490
547,true,0.002585,3,3,0.872833
548,false,0.192075,3,6,0.959117
549,false,0.181448,3,2,0.899433
550,true,0.050157,3,3,0.438116
551,false,0.174669,1,9,0.858179
552,false,0.193262,3,2,0.965515
553,true,0.000000,1,1,0.998605
554,false,0.095896,2,1,0.688988
555,false,0.174340,3,5,0.857237
556,false,0.134715,3,2,0.415925
557,false,0.061864,4,1,0.554964
558,false,0.140278,2,3,0.510218
559,false,0.136358,1,2,0.495815
560,false,0.187143,3,8,0.931947
561,false,0.160247,1,7,0.762473
562,false,0.154492,2,3,0.792092
563,false,0.148995,3,7,0.649845
564,false,0.190783,3,2,0.952387
565,false,0.167125,1,4,0.809590
566,false,0.135221,0,6,0.464838
567,false,0.154702,4,9,0.653328
568,false,0.149605,3,7,0.720377
569,false,0.165798,3,2,0.798243
570,false,0.152779,1,4,0.704487
571,false,0.150514,3,2,0.630706
572,false,0.120137,3,8,0.368155
573,true,0.005829,1,1,0.829285
574,false,0.116692,2,1,0.740748
575,false,0.064895,8,3,0.322378
576,false,0.135370,3,8,0.638167
577,true,0.019998,4,4,0.683790
578,false,0.130830,1,0,0.439219
579,false,0.195044,2,6,0.974571
580,false,0.149266,1,5,0.517845
581,false,0.152644,1,9,0.618147
582,false,0.096396,1,3,0.630032
583,false,0.156748,3,0,0.713228
584,false,0.149925,3,9,0.571563
585,false,0.169715,1,2,0.829135
586,false,0.159888,1,4,0.756521
587,false,0.126917,1,7,0.371383
588,false,0.057649,2,1,0.476386
589,true,0.039439,2,2,0.493415
590,false,0.130194,1,9,0.677698
591,false,0.148893,3,4,0.621960
592,false,0.195024,3,2,0.974642
593,false,0.159523,1,6,0.736911
594,false,0.067372,2,1,0.553436
595,false,0.164084,1,8,0.792172
596,false,0.198918,3,9,0.994571
597,false,0.190517,3,0,0.950399
598,false,0.175482,3,6,0.861302
599,false,0.143226,1,6,0.617471
600,false,0.158487,1,7,0.718171
601,false,0.102953,3,9,0.695339
602,false,0.130784,1,9,0.720041
603,false,0.188117,3,8,0.962543
604,false,0.186025,3,0,0.941335
605,true,0.008957,1,1,0.759462
606,false,0.127065,8,4,0.406851
607,false,0.136221,1,4,0.503445
608,false,0.127556,4,6,0.337742
609,false,0.166847,1,7,0.806571
610,true,0.039769,1,1,0.521104
611,false,0.172827,3,5,0.849890
612,false,0.142193,2,7,0.548891
613,false,0.117149,1,0,0.728652
614,true,0.000828,3,3,0.930813
615,false,0.126632,8,5,0.369982
616,false,0.152102,3,8,0.626296
617,false,0.171276,1,4,0.876692
618,false,0.164972,1,7,0.778135
619,true,0.026798,1,1,0.624405
620,false,0.133788,3,2,0.780799
621,false,0.152490,1,5,0.639644
622,false,0.167631,3,9,0.801685
623,false,0.182732,3,5,0.905051
624,false,0.142745,3,6,0.603356
625,false,0.195791,3,7,0.979732
626,false,0.185806,1,5,0.923881
627,false,0.151750,3,9,0.683240
628,false,0.155363,3,8,0.689778
629,false,0.168989,3,8,0.902959
630,true,0.000964,3,3,0.919626
631,false,0.166551,1,6,0.796203
632,false,0.133549,1,9,0.636705
633,false,0.147402,2,7,0.619197
634,false,0.095289,1,0,0.578494
635,false,0.147062,2,7,0.513104
636,false,0.162178,4,5,0.769656
637,false,0.196706,3,7,0.983776
638,true,0.046149,1,1,0.507033
639,true,0.035414,1,1,0.567213
640,false,0.150648,1,0,0.829347
641,false,0.154892,3,7,0.658941
642,false,0.166497,4,9,0.884913
643,false,0.165701,3,2,0.781743
644,false,0.140417,1,3,0.513053
645,false,0.173256,1,7,0.847555
646,true,0.014783,3,3,0.697746
647,true,0.008179,2,2,0.769713
648,false,0.144034,1,4,0.552369
649,true,0.006638,1,1,0.798131
650,false,0.197120,3,6,0.985422
651,true,0.001990,2,2,0.879446
652,false,0.113449,3,7,0.508475
653,false,0.140623,3,5,0.525389
654,false,0.186237,4,5,0.927119
655,false,0.154353,4,7,0.706468
656,false,0.169379,1,4,0.827228
657,false,0.083063,3,0,0.579221
658,true,0.014584,2,2,0.665867
659,false,0.136693,0,6,0.507275
660,true,0.001124,3,3,0.909569
661,false,0.133683,2,6,0.433988
662,false,0.151481,1,4,0.682763
663,false,0.174198,3,0,0.850270
664,false,0.154582,1,4,0.720481
665,true,0.000576,2,2,0.936629
666,false,0.153609,3,6,0.685556
667,false,0.099195,1,0,0.689296
668,false,0.100721,2,0,0.532573
669,false,0.172682,3,0,0.890831
670,true,0.047382,0,0,0.500298
671,false,0.056098,7,3,0.442346
672,true,0.045837,1,1,0.432227
673,false,0.170075,3,6,0.821966
674,false,0.070303,0,2,0.452473
675,false,0.152388,1,2,0.767032
676,true,0.001846,3,3,0.903049
677,true,0.000890,1,1,0.929039
678,false,0.160086,3,4,0.761435
679,true,0.001262,1,1,0.914177
680,false,0.139839,4,5,0.511167
681,false,0.189033,2,4,0.942201
682,false,0.157476,1,6,0.735013
683,false,0.154188,1,4,0.698877
684,false,0.160948,1,7,0.758312
685,false,0.149643,1,2,0.595470
686,false,0.179698,2,8,0.896370
687,false,0.140255,1,7,0.536329
688,true,0.028703,9,9,0.613944
689,true,0.013979,2,2,0.680261
690,false,0.058036,1,0,0.451254
691,false,0.151342,3,5,0.630166
692,true,0.033613,1,1,0.495355
693,false,0.139762,1,4,0.536445
694,false,0.172486,3,2,0.848831
695,false,0.133238,4,8,0.434642
696,false,0.151290,1,3,0.600715
697,false,0.070396,1,2,0.527455
698,false,0.167062,3,4,0.811595
699,false,0.067859,2,1,0.560292
700,false,0.190913,3,5,0.952297
701,false,0.193195,3,4,0.965036
702,false,0.163788,1,6,0.783910
703,false,0.075356,1,0,0.538774
704,false,0.193572,3,7,0.970357
705,false,0.156162,3,9,0.684429
706,false,0.159293,1,8,0.780029
707,false,0.186052,3,4,0.926242
708,false,0.170846,3,9,0.913291
709,false,0.160181,9,8,0.746048
710,false,0.184729,2,0,0.927851
711,true,0.032407,1,1,0.549985
712,true,0.011983,1,1,0.695338
713,false,0.197007,3,0,0.984908
714,false,0.141256,0,2,0.610349
715,false,0.061979,8,2,0.367844
716,true,0.000005,3,3,0.994957
717,false,0.138452,1,2,0.550467
718,false,0.152705,1,4,0.698154
719,false,0.128527,1,4,0.801600
720,false,0.138971,4,5,0.526799
721,false,0.149604,1,8,0.672447
722,false,0.198670,2,6,0.993317
723,false,0.153241,1,5,0.708058
724,false,0.160011,1,7,0.734467
725,false,0.158149,3,7,0.713703
726,false,0.143874,1,8,0.555535
727,false,0.175948,1,8,0.861269
728,true,0.050703,9,9,0.446220
729,false,0.159576,1,7,0.754653
730,false,0.143209,3,4,0.620696
731,false,0.161436,3,7,0.746812
732,true,0.003673,3,3,0.854997
733,true,0.009976,2,2,0.736471
734,false,0.164905,2,0,0.835932
735,false,0.136192,4,8,0.455442
736,false,0.166856,3,6,0.806416
737,false,0.190261,3,8,0.949415
738,false,0.181778,3,6,0.901763
739,false,0.052502,4,1,0.481134
740,false,0.140676,2,6,0.524996
741,false,0.153624,9,8,0.650219
742,true,0.008316,9,9,0.796091
743,false,0.141895,0,4,0.461371
744,true,0.029371,0,0,0.555514
745,false,0.166533,4,9,0.805644
746,false,0.106687,3,0,0.660008
747,false,0.172084,9,4,0.842934
748,false,0.092238,2,1,0.515698
749,false,0.149316,3,5,0.674151
750,false,0.180580,3,4,0.894585
751,false,0.173876,1,7,0.851910
752,false,0.174996,4,5,0.859826
753,false,0.162769,1,3,0.835644
754,false,0.169105,1,7,0.821066
755,false,0.199931,3,4,0.999655
756,false,0.128768,3,9,0.475840
757,false,0.145352,1,8,0.566616
758,false,0.148001,4,5,0.528402
759,false,0.139912,3,8,0.465985
760,false,0.146525,1,6,0.522608
761,false,0.137196,9,3,0.485562
762,true,0.058534,8,8,0.327884
763,false,0.135946,3,6,0.446266
764,false,0.152483,4,9,0.635769
765,false,0.118583,3,9,0.548005
766,true,0.052869,1,1,0.405042
767,false,0.155448,2,8,0.665505
768,false,0.193964,1,3,0.973830
769,false,0.188821,1,5,0.941564
770,false,0.132586,2,8,0.491225
771,false,0.120621,1,6,0.410213
772,false,0.183069,4,5,0.907263
773,false,0.123493,3,9,0.497959
774,false,0.152889,1,7,0.685036
775,false,0.136654,0,2,0.524352
