Data Line,Correctness,Loss,Predicted,Actual
65,false,0.100000,0,4,0.000000
66,false,0.100000,0,5,0.000000
67,false,0.100000,0,6,0.000000
68,false,0.100000,0,1,0.000000
69,true,0.100000,0,0,0.000000
70,true,0.100000,0,0,0.000000
71,false,0.100000,0,1,0.000000
72,false,0.100000,0,7,0.000000
73,false,0.100000,0,1,0.000000
74,false,0.100000,0,6,0.000000
75,false,0.100000,0,3,0.000000
76,true,0.100000,0,0,0.000000
77,false,0.100000,0,2,0.000000
78,false,0.100000,0,1,0.000000
79,false,0.100000,0,1,0.000000
80,false,0.100000,0,7,0.000000
81,false,0.100000,0,9,0.000000
82,true,0.100000,0,0,0.000000
83,false,0.100000,0,2,0.000000
84,false,0.100000,0,6,0.000000
85,false,0.100000,0,7,0.000000
86,false,0.100000,0,8,0.000000
87,false,0.100000,0,3,0.000000
88,false,0.100000,0,9,0.000000
89,true,0.100000,0,0,0.000000
90,false,0.100000,0,4,0.000000
91,false,0.100000,0,6,0.000000
92,false,0.100000,0,7,0.000000
93,false,0.100000,0,4,0.000000
94,false,0.100000,0,6,0.000000
95,false,0.100000,0,8,0.000000
96,true,0.100000,0,0,0.000000
97,false,0.100000,0,7,0.000000
98,false,0.100000,0,8,0.000000
99,false,0.100000,0,3,0.000000
100,false,0.100000,0,1,0.000000
101,false,0.100000,0,5,0.000000
102,false,0.100000,0,7,0.000000
103,false,0.200000,3,1,1.000000
104,false,0.100000,0,7,0.000000
105,false,0.100000,0,1,0.000000
106,false,0.100000,0,1,0.000000
107,false,0.100000,0,6,0.000000
108,false,0.100000,0,3,0.000000
109,true,0.100000,0,0,0.000000
110,false,0.100000,0,2,0.000000
111,false,0.100000,0,9,0.000000
112,false,0.100000,0,3,0.000000
113,false,0.100000,0,1,0.000000
114,false,0.100000,0,1,0.000000
115,true,0.100000,0,0,0.000000
116,false,0.100000,0,4,0.000000
117,false,0.100000,0,9,0.000000
118,false,0.100000,0,2,0.000000
119,true,0.100000,0,0,0.000000
120,true,0.100000,0,0,0.000000
121,false,0.100000,0,2,0.000000
122,true,0.100000,0,0,0.000000
123,false,0.100000,0,2,0.000000
124,false,0.100000,0,7,0.000000
125,false,0.100000,0,1,0.000000
126,false,0.100000,0,8,0.000000
127,false,0.100000,0,6,0.000000
128,false,0.100000,0,4,0.000000
129,false,0.100000,0,1,0.000000
130,false,0.100000,0,6,0.000000
131,false,0.100000,0,3,0.000000
132,false,0.100000,0,4,0.000000
133,false,0.100000,0,5,0.000000
134,false,0.100000,0,9,0.000000
135,false,0.100000,0,1,0.000000
136,false,0.100000,0,3,0.000000
137,false,0.100000,0,3,0.000000
138,false,0.100000,0,8,0.000000
139,false,0.100000,0,5,0.000000
140,false,0.100000,0,4,0.000000
141,false,0.100000,0,7,0.000000
142,false,0.100000,0,7,0.000000
143,false,0.100000,0,4,0.000000
144,false,0.100000,0,2,0.000000
145,false,0.100000,0,8,0.000000
146,false,0.100000,0,5,0.000000
147,false,0.100000,0,8,0.000000
148,false,0.100000,0,6,0.000000
149,false,0.100000,0,7,0.000000
150,false,0.100000,0,3,0.000000
151,false,0.100000,0,4,0.000000
152,false,0.100000,0,6,0.000000
153,false,0.100000,0,1,0.000000
154,false,0.100000,0,9,0.000000
155,false,0.100000,0,9,0.000000
156,false,0.100000,0,6,0.000000
157,true,0.100000,0,0,0.000000
158,false,0.100000,0,3,0.000000
159,false,0.100000,0,7,0.000000
160,false,0.100000,0,2,0.000000
161,false,0.100000,0,8,0.000000
162,false,0.100000,0,2,0.000000
163,false,0.100000,0,9,0.000000
164,false,0.100000,0,4,0.000000
165,false,0.100000,0,4,0.000000
166,false,0.100000,0,6,0.000000
167,false,0.100000,0,4,0.000000
168,false,0.100000,0,9,0.000000
169,false,0.100000,0,7,0.000000
170,true,0.100000,0,0,0.000000
171,false,0.100000,0,9,0.000000
172,false,0.100000,0,2,0.000000
173,false,0.100000,0,9,0.000000
174,false,0.100000,0,5,0.000000
175,false,0.100000,0,1,0.000000
176,false,0.100000,0,5,0.000000
177,false,0.100000,0,9,0.000000
178,false,0.100000,0,1,0.000000
179,false,0.100000,0,2,0.000000
180,false,0.100000,0,3,0.000000
181,false,0.100000,0,2,0.000000
182,false,0.100000,0,3,0.000000
183,false,0.100000,0,5,0.000000
184,false,0.100000,0,9,0.000000
185,false,0.100000,0,1,0.000000
186,false,0.100000,0,7,0.000000
187,false,0.100000,0,6,0.000000
188,false,0.100000,0,2,0.000000
189,false,0.100000,0,8,0.000000
190,false,0.100000,0,2,0.000000
191,false,0.100000,0,2,0.000000
192,false,0.100000,0,5,0.000000
193,true,0.100000,0,0,0.000000
194,false,0.100000,0,7,0.000000
195,false,0.100000,0,4,0.000000
196,false,0.100000,0,9,0.000000
197,false,0.100000,0,7,0.000000
198,false,0.100000,0,8,0.000000
199,false,0.100000,0,3,0.000000
200,false,0.100000,0,2,0.000000
201,false,0.100000,0,1,0.000000
202,false,0.100000,0,1,0.000000
203,false,0.100000,0,8,0.000000
204,false,0.100000,0,3,0.000000
205,false,0.100000,0,6,0.000000
206,false,0.100000,0,1,0.000000
207,true,0.100000,0,0,0.000000
208,false,0.100000,0,3,0.000000
209,false,0.100000,0,1,0.000000
210,true,0.100000,0,0,0.000000
211,true,0.100000,0,0,0.000000
212,false,0.100000,0,1,0.000000
213,false,0.100000,0,7,0.000000
214,false,0.100000,0,2,0.000000
215,false,0.100000,0,7,0.000000
